Kommunenummer,Kommune,Kjønn,År,Innvandringsgrunn,Enhet,Antall
3048,,Menn,2021,Familieinnvandrede,Personer,180.0
3048,,Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,13.0
3048,,Menn,2021,Uoppgitt,Personer,171.0
3048,,Kvinner,2021,Alle,Personer,1183.0
3048,,Kvinner,2021,Arbeidsinnvandrere,Personer,210.0
3048,,Kvinner,2021,Flyktninger og deres familieinnvandrede,Personer,312.0
3048,,Kvinner,2021,Familieinnvandrede,Personer,448.0
3048,,Kvinner,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,39.0
3048,,Kvinner,2021,Uoppgitt,Personer,174.0
3049,,Alle,2021,Alle,Personer,4911.0
3049,,Alle,2021,Arbeidsinnvandrere,Personer,1642.0
3049,,Alle,2021,Flyktninger og deres familieinnvandrede,Personer,1344.0
3049,,Alle,2021,Familieinnvandrede,Personer,1080.0
3049,,Alle,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,161.0
3049,,Alle,2021,Uoppgitt,Personer,684.0
3049,,Menn,2021,Alle,Personer,2668.0
3049,,Menn,2021,Arbeidsinnvandrere,Personer,1207.0
3049,,Menn,2021,Flyktninger og deres familieinnvandrede,Personer,724.0
3049,,Menn,2021,Familieinnvandrede,Personer,366.0
3049,,Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,41.0
3049,,Menn,2021,Uoppgitt,Personer,330.0
3049,,Kvinner,2021,Alle,Personer,2243.0
3049,,Kvinner,2021,Arbeidsinnvandrere,Personer,435.0
3049,,Kvinner,2021,Flyktninger og deres familieinnvandrede,Personer,620.0
3049,,Kvinner,2021,Familieinnvandrede,Personer,714.0
3049,,Kvinner,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,120.0
3049,,Kvinner,2021,Uoppgitt,Personer,354.0
3050,,Alle,2021,Alle,Personer,266.0
3050,,Alle,2021,Arbeidsinnvandrere,Personer,91.0
3050,,Alle,2021,Flyktninger og deres familieinnvandrede,Personer,79.0
3050,,Alle,2021,Familieinnvandrede,Personer,63.0
3050,,Alle,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3050,,Alle,2021,Uoppgitt,Personer,30.0
3050,,Menn,2021,Alle,Personer,141.0
3050,,Menn,2021,Arbeidsinnvandrere,Personer,68.0
3050,,Menn,2021,Flyktninger og deres familieinnvandrede,Personer,45.0
3050,,Menn,2021,Familieinnvandrede,Personer,17.0
3050,,Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
3050,,Menn,2021,Uoppgitt,Personer,11.0
3050,,Kvinner,2021,Alle,Personer,125.0
3050,,Kvinner,2021,Arbeidsinnvandrere,Personer,23.0
3050,,Kvinner,2021,Flyktninger og deres familieinnvandrede,Personer,34.0
3050,,Kvinner,2021,Familieinnvandrede,Personer,46.0
3050,,Kvinner,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3050,,Kvinner,2021,Uoppgitt,Personer,19.0
3051,,Alle,2021,Alle,Personer,101.0
3051,,Alle,2021,Arbeidsinnvandrere,Personer,20.0
3051,,Alle,2021,Flyktninger og deres familieinnvandrede,Personer,36.0
3051,,Alle,2021,Familieinnvandrede,Personer,23.0
3051,,Alle,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3051,,Alle,2021,Uoppgitt,Personer,19.0
3051,,Menn,2021,Alle,Personer,62.0
3051,,Menn,2021,Arbeidsinnvandrere,Personer,15.0
3051,,Menn,2021,Flyktninger og deres familieinnvandrede,Personer,27.0
3051,,Menn,2021,Familieinnvandrede,Personer,7.0
3051,,Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3051,,Menn,2021,Uoppgitt,Personer,10.0
3051,,Kvinner,2021,Alle,Personer,39.0
3051,,Kvinner,2021,Arbeidsinnvandrere,Personer,5.0
3051,,Kvinner,2021,Flyktninger og deres familieinnvandrede,Personer,9.0
3051,,Kvinner,2021,Familieinnvandrede,Personer,16.0
3051,,Kvinner,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
3051,,Kvinner,2021,Uoppgitt,Personer,9.0
3052,,Alle,2021,Alle,Personer,240.0
3052,,Alle,2021,Arbeidsinnvandrere,Personer,78.0
3052,,Alle,2021,Flyktninger og deres familieinnvandrede,Personer,82.0
3052,,Alle,2021,Familieinnvandrede,Personer,63.0
3052,,Alle,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3052,,Alle,2021,Uoppgitt,Personer,14.0
3052,,Menn,2021,Alle,Personer,136.0
3052,,Menn,2021,Arbeidsinnvandrere,Personer,52.0
3052,,Menn,2021,Flyktninger og deres familieinnvandrede,Personer,52.0
3052,,Menn,2021,Familieinnvandrede,Personer,21.0
3052,,Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3052,,Menn,2021,Uoppgitt,Personer,8.0
3052,,Kvinner,2021,Alle,Personer,104.0
3052,,Kvinner,2021,Arbeidsinnvandrere,Personer,26.0
3052,,Kvinner,2021,Flyktninger og deres familieinnvandrede,Personer,30.0
3052,,Kvinner,2021,Familieinnvandrede,Personer,42.0
3052,,Kvinner,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
3052,,Kvinner,2021,Uoppgitt,Personer,6.0
3053,,Alle,2021,Alle,Personer,693.0
3053,,Alle,2021,Arbeidsinnvandrere,Personer,193.0
3053,,Alle,2021,Flyktninger og deres familieinnvandrede,Personer,211.0
3053,,Alle,2021,Familieinnvandrede,Personer,156.0
3053,,Alle,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,25.0
3053,,Alle,2021,Uoppgitt,Personer,108.0
3053,,Menn,2021,Alle,Personer,354.0
3053,,Menn,2021,Arbeidsinnvandrere,Personer,136.0
3053,,Menn,2021,Flyktninger og deres familieinnvandrede,Personer,106.0
3053,,Menn,2021,Familieinnvandrede,Personer,52.0
3053,,Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,7.0
3053,,Menn,2021,Uoppgitt,Personer,53.0
3053,,Kvinner,2021,Alle,Personer,339.0
3053,,Kvinner,2021,Arbeidsinnvandrere,Personer,57.0
3053,,Kvinner,2021,Flyktninger og deres familieinnvandrede,Personer,105.0
3053,,Kvinner,2021,Familieinnvandrede,Personer,104.0
3053,,Kvinner,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,18.0
3053,,Kvinner,2021,Uoppgitt,Personer,55.0
3054,,Alle,2021,Alle,Personer,995.0
3054,,Alle,2021,Arbeidsinnvandrere,Personer,257.0
3054,,Alle,2021,Flyktninger og deres familieinnvandrede,Personer,340.0
3054,,Alle,2021,Familieinnvandrede,Personer,214.0
3054,,Alle,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,36.0
3054,,Alle,2021,Uoppgitt,Personer,148.0
3054,,Menn,2021,Alle,Personer,513.0
3054,,Menn,2021,Arbeidsinnvandrere,Personer,183.0
3054,,Menn,2021,Flyktninger og deres familieinnvandrede,Personer,172.0
3054,,Menn,2021,Familieinnvandrede,Personer,69.0
3054,,Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,8.0
3054,,Menn,2021,Uoppgitt,Personer,81.0
3054,,Kvinner,2021,Alle,Personer,482.0
3054,,Kvinner,2021,Arbeidsinnvandrere,Personer,74.0
3054,,Kvinner,2021,Flyktninger og deres familieinnvandrede,Personer,168.0
3054,,Kvinner,2021,Familieinnvandrede,Personer,145.0
3054,,Kvinner,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,28.0
3054,,Kvinner,2021,Uoppgitt,Personer,67.0
3401,Kongsvinger,Alle,2021,Alle,Personer,2067.0
3401,Kongsvinger,Alle,2021,Arbeidsinnvandrere,Personer,284.0
3401,Kongsvinger,Alle,2021,Flyktninger og deres familieinnvandrede,Personer,865.0
3401,Kongsvinger,Alle,2021,Familieinnvandrede,Personer,454.0
3401,Kongsvinger,Alle,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,66.0
3401,Kongsvinger,Alle,2021,Uoppgitt,Personer,398.0
3401,Kongsvinger,Menn,2021,Alle,Personer,994.0
3401,Kongsvinger,Menn,2021,Arbeidsinnvandrere,Personer,202.0
3401,Kongsvinger,Menn,2021,Flyktninger og deres familieinnvandrede,Personer,469.0
3401,Kongsvinger,Menn,2021,Familieinnvandrede,Personer,116.0
3401,Kongsvinger,Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,14.0
3401,Kongsvinger,Menn,2021,Uoppgitt,Personer,193.0
3401,Kongsvinger,Kvinner,2021,Alle,Personer,1073.0
3401,Kongsvinger,Kvinner,2021,Arbeidsinnvandrere,Personer,82.0
3401,Kongsvinger,Kvinner,2021,Flyktninger og deres familieinnvandrede,Personer,396.0
3401,Kongsvinger,Kvinner,2021,Familieinnvandrede,Personer,338.0
3401,Kongsvinger,Kvinner,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,52.0
3401,Kongsvinger,Kvinner,2021,Uoppgitt,Personer,205.0
3403,Hamar,Alle,2021,Alle,Personer,3778.0
3403,Hamar,Alle,2021,Arbeidsinnvandrere,Personer,597.0
3403,Hamar,Alle,2021,Flyktninger og deres familieinnvandrede,Personer,1735.0
3403,Hamar,Alle,2021,Familieinnvandrede,Personer,721.0
3403,Hamar,Alle,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,180.0
3403,Hamar,Alle,2021,Uoppgitt,Personer,545.0
3403,Hamar,Menn,2021,Alle,Personer,1894.0
3403,Hamar,Menn,2021,Arbeidsinnvandrere,Personer,421.0
3403,Hamar,Menn,2021,Flyktninger og deres familieinnvandrede,Personer,932.0
3403,Hamar,Menn,2021,Familieinnvandrede,Personer,233.0
3403,Hamar,Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,66.0
3403,Hamar,Menn,2021,Uoppgitt,Personer,242.0
3403,Hamar,Kvinner,2021,Alle,Personer,1884.0
3403,Hamar,Kvinner,2021,Arbeidsinnvandrere,Personer,176.0
3403,Hamar,Kvinner,2021,Flyktninger og deres familieinnvandrede,Personer,803.0
3403,Hamar,Kvinner,2021,Familieinnvandrede,Personer,488.0
3403,Hamar,Kvinner,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,114.0
3403,Hamar,Kvinner,2021,Uoppgitt,Personer,303.0
3405,Lillehammer,Alle,2021,Alle,Personer,3288.0
3405,Lillehammer,Alle,2021,Arbeidsinnvandrere,Personer,562.0
3405,Lillehammer,Alle,2021,Flyktninger og deres familieinnvandrede,Personer,1395.0
3405,Lillehammer,Alle,2021,Familieinnvandrede,Personer,624.0
3405,Lillehammer,Alle,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,138.0
3405,Lillehammer,Alle,2021,Uoppgitt,Personer,569.0
3405,Lillehammer,Menn,2021,Alle,Personer,1596.0
3405,Lillehammer,Menn,2021,Arbeidsinnvandrere,Personer,355.0
3405,Lillehammer,Menn,2021,Flyktninger og deres familieinnvandrede,Personer,734.0
3405,Lillehammer,Menn,2021,Familieinnvandrede,Personer,202.0
3405,Lillehammer,Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,46.0
3405,Lillehammer,Menn,2021,Uoppgitt,Personer,259.0
3405,Lillehammer,Kvinner,2021,Alle,Personer,1692.0
3405,Lillehammer,Kvinner,2021,Arbeidsinnvandrere,Personer,207.0
3405,Lillehammer,Kvinner,2021,Flyktninger og deres familieinnvandrede,Personer,661.0
3405,Lillehammer,Kvinner,2021,Familieinnvandrede,Personer,422.0
3405,Lillehammer,Kvinner,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,92.0
3405,Lillehammer,Kvinner,2021,Uoppgitt,Personer,310.0
3407,Gjøvik,Alle,2021,Alle,Personer,3926.0
3407,Gjøvik,Alle,2021,Arbeidsinnvandrere,Personer,732.0
3407,Gjøvik,Alle,2021,Flyktninger og deres familieinnvandrede,Personer,1794.0
3407,Gjøvik,Alle,2021,Familieinnvandrede,Personer,824.0
3407,Gjøvik,Alle,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,188.0
3407,Gjøvik,Alle,2021,Uoppgitt,Personer,388.0
3407,Gjøvik,Menn,2021,Alle,Personer,2058.0
3407,Gjøvik,Menn,2021,Arbeidsinnvandrere,Personer,508.0
3407,Gjøvik,Menn,2021,Flyktninger og deres familieinnvandrede,Personer,1016.0
3407,Gjøvik,Menn,2021,Familieinnvandrede,Personer,267.0
3407,Gjøvik,Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,81.0
3407,Gjøvik,Menn,2021,Uoppgitt,Personer,186.0
3407,Gjøvik,Kvinner,2021,Alle,Personer,1868.0
3407,Gjøvik,Kvinner,2021,Arbeidsinnvandrere,Personer,224.0
3407,Gjøvik,Kvinner,2021,Flyktninger og deres familieinnvandrede,Personer,778.0
3407,Gjøvik,Kvinner,2021,Familieinnvandrede,Personer,557.0
3407,Gjøvik,Kvinner,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,107.0
3407,Gjøvik,Kvinner,2021,Uoppgitt,Personer,202.0
3411,Ringsaker,Alle,2021,Alle,Personer,3291.0
3411,Ringsaker,Alle,2021,Arbeidsinnvandrere,Personer,1104.0
3411,Ringsaker,Alle,2021,Flyktninger og deres familieinnvandrede,Personer,885.0
3411,Ringsaker,Alle,2021,Familieinnvandrede,Personer,834.0
3411,Ringsaker,Alle,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,84.0
3411,Ringsaker,Alle,2021,Uoppgitt,Personer,384.0
3411,Ringsaker,Menn,2021,Alle,Personer,1773.0
3411,Ringsaker,Menn,2021,Arbeidsinnvandrere,Personer,822.0
3411,Ringsaker,Menn,2021,Flyktninger og deres familieinnvandrede,Personer,486.0
3411,Ringsaker,Menn,2021,Familieinnvandrede,Personer,249.0
3411,Ringsaker,Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,26.0
3411,Ringsaker,Menn,2021,Uoppgitt,Personer,190.0
3411,Ringsaker,Kvinner,2021,Alle,Personer,1518.0
3411,Ringsaker,Kvinner,2021,Arbeidsinnvandrere,Personer,282.0
3411,Ringsaker,Kvinner,2021,Flyktninger og deres familieinnvandrede,Personer,399.0
3411,Ringsaker,Kvinner,2021,Familieinnvandrede,Personer,585.0
3411,Ringsaker,Kvinner,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,58.0
3411,Ringsaker,Kvinner,2021,Uoppgitt,Personer,194.0
3412,Løten,Alle,2021,Alle,Personer,655.0
3412,Løten,Alle,2021,Arbeidsinnvandrere,Personer,173.0
3412,Løten,Alle,2021,Flyktninger og deres familieinnvandrede,Personer,172.0
3412,Løten,Alle,2021,Familieinnvandrede,Personer,204.0
3412,Løten,Alle,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,18.0
3412,Løten,Alle,2021,Uoppgitt,Personer,88.0
3412,Løten,Menn,2021,Alle,Personer,335.0
3412,Løten,Menn,2021,Arbeidsinnvandrere,Personer,125.0
3412,Løten,Menn,2021,Flyktninger og deres familieinnvandrede,Personer,97.0
3412,Løten,Menn,2021,Familieinnvandrede,Personer,63.0
3412,Løten,Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,5.0
3412,Løten,Menn,2021,Uoppgitt,Personer,45.0
3412,Løten,Kvinner,2021,Alle,Personer,320.0
3412,Løten,Kvinner,2021,Arbeidsinnvandrere,Personer,48.0
3412,Løten,Kvinner,2021,Flyktninger og deres familieinnvandrede,Personer,75.0
3412,Løten,Kvinner,2021,Familieinnvandrede,Personer,141.0
3412,Løten,Kvinner,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,13.0
3412,Løten,Kvinner,2021,Uoppgitt,Personer,43.0
3413,Stange,Alle,2021,Alle,Personer,2146.0
3413,Stange,Alle,2021,Arbeidsinnvandrere,Personer,489.0
3413,Stange,Alle,2021,Flyktninger og deres familieinnvandrede,Personer,832.0
3413,Stange,Alle,2021,Familieinnvandrede,Personer,445.0
3413,Stange,Alle,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,79.0
3413,Stange,Alle,2021,Uoppgitt,Personer,301.0
3413,Stange,Menn,2021,Alle,Personer,1093.0
3413,Stange,Menn,2021,Arbeidsinnvandrere,Personer,342.0
3413,Stange,Menn,2021,Flyktninger og deres familieinnvandrede,Personer,463.0
3413,Stange,Menn,2021,Familieinnvandrede,Personer,138.0
3413,Stange,Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,26.0
3413,Stange,Menn,2021,Uoppgitt,Personer,124.0
3413,Stange,Kvinner,2021,Alle,Personer,1053.0
3413,Stange,Kvinner,2021,Arbeidsinnvandrere,Personer,147.0
3413,Stange,Kvinner,2021,Flyktninger og deres familieinnvandrede,Personer,369.0
3413,Stange,Kvinner,2021,Familieinnvandrede,Personer,307.0
3413,Stange,Kvinner,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,53.0
3413,Stange,Kvinner,2021,Uoppgitt,Personer,177.0
3414,Nord-Odal,Alle,2021,Alle,Personer,243.0
3414,Nord-Odal,Alle,2021,Arbeidsinnvandrere,Personer,71.0
3414,Nord-Odal,Alle,2021,Flyktninger og deres familieinnvandrede,Personer,43.0
3414,Nord-Odal,Alle,2021,Familieinnvandrede,Personer,59.0
3414,Nord-Odal,Alle,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,9.0
3414,Nord-Odal,Alle,2021,Uoppgitt,Personer,61.0
3414,Nord-Odal,Menn,2021,Alle,Personer,111.0
3414,Nord-Odal,Menn,2021,Arbeidsinnvandrere,Personer,49.0
3414,Nord-Odal,Menn,2021,Flyktninger og deres familieinnvandrede,Personer,19.0
3414,Nord-Odal,Menn,2021,Familieinnvandrede,Personer,9.0
3414,Nord-Odal,Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3414,Nord-Odal,Menn,2021,Uoppgitt,Personer,31.0
3414,Nord-Odal,Kvinner,2021,Alle,Personer,132.0
3414,Nord-Odal,Kvinner,2021,Arbeidsinnvandrere,Personer,22.0
3414,Nord-Odal,Kvinner,2021,Flyktninger og deres familieinnvandrede,Personer,24.0
3414,Nord-Odal,Kvinner,2021,Familieinnvandrede,Personer,50.0
3414,Nord-Odal,Kvinner,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,6.0
3414,Nord-Odal,Kvinner,2021,Uoppgitt,Personer,30.0
3415,Sør-Odal,Alle,2021,Alle,Personer,650.0
3415,Sør-Odal,Alle,2021,Arbeidsinnvandrere,Personer,158.0
3415,Sør-Odal,Alle,2021,Flyktninger og deres familieinnvandrede,Personer,140.0
3415,Sør-Odal,Alle,2021,Familieinnvandrede,Personer,212.0
3415,Sør-Odal,Alle,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,20.0
3415,Sør-Odal,Alle,2021,Uoppgitt,Personer,120.0
3415,Sør-Odal,Menn,2021,Alle,Personer,316.0
3415,Sør-Odal,Menn,2021,Arbeidsinnvandrere,Personer,120.0
3415,Sør-Odal,Menn,2021,Flyktninger og deres familieinnvandrede,Personer,79.0
3415,Sør-Odal,Menn,2021,Familieinnvandrede,Personer,52.0
3415,Sør-Odal,Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,6.0
3415,Sør-Odal,Menn,2021,Uoppgitt,Personer,59.0
3415,Sør-Odal,Kvinner,2021,Alle,Personer,334.0
3415,Sør-Odal,Kvinner,2021,Arbeidsinnvandrere,Personer,38.0
3415,Sør-Odal,Kvinner,2021,Flyktninger og deres familieinnvandrede,Personer,61.0
3415,Sør-Odal,Kvinner,2021,Familieinnvandrede,Personer,160.0
3415,Sør-Odal,Kvinner,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,14.0
3415,Sør-Odal,Kvinner,2021,Uoppgitt,Personer,61.0
3416,Eidskog,Alle,2021,Alle,Personer,495.0
3416,Eidskog,Alle,2021,Arbeidsinnvandrere,Personer,84.0
3416,Eidskog,Alle,2021,Flyktninger og deres familieinnvandrede,Personer,139.0
3416,Eidskog,Alle,2021,Familieinnvandrede,Personer,90.0
3416,Eidskog,Alle,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,6.0
3416,Eidskog,Alle,2021,Uoppgitt,Personer,176.0
3416,Eidskog,Menn,2021,Alle,Personer,217.0
3416,Eidskog,Menn,2021,Arbeidsinnvandrere,Personer,57.0
3416,Eidskog,Menn,2021,Flyktninger og deres familieinnvandrede,Personer,67.0
3416,Eidskog,Menn,2021,Familieinnvandrede,Personer,18.0
3416,Eidskog,Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
3416,Eidskog,Menn,2021,Uoppgitt,Personer,75.0
3416,Eidskog,Kvinner,2021,Alle,Personer,278.0
3416,Eidskog,Kvinner,2021,Arbeidsinnvandrere,Personer,27.0
3416,Eidskog,Kvinner,2021,Flyktninger og deres familieinnvandrede,Personer,72.0
4638,Høyanger,Kvinner,2021,Flyktninger og deres familieinnvandrede,Personer,50.0
4638,Høyanger,Kvinner,2021,Familieinnvandrede,Personer,79.0
4638,Høyanger,Kvinner,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
4638,Høyanger,Kvinner,2021,Uoppgitt,Personer,28.0
4639,Vik,Alle,2021,Alle,Personer,265.0
4639,Vik,Alle,2021,Arbeidsinnvandrere,Personer,109.0
4639,Vik,Alle,2021,Flyktninger og deres familieinnvandrede,Personer,81.0
4639,Vik,Alle,2021,Familieinnvandrede,Personer,61.0
4639,Vik,Alle,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
4639,Vik,Alle,2021,Uoppgitt,Personer,11.0
4639,Vik,Menn,2021,Alle,Personer,130.0
4639,Vik,Menn,2021,Arbeidsinnvandrere,Personer,66.0
4639,Vik,Menn,2021,Flyktninger og deres familieinnvandrede,Personer,46.0
4639,Vik,Menn,2021,Familieinnvandrede,Personer,13.0
4639,Vik,Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
4639,Vik,Menn,2021,Uoppgitt,Personer,5.0
4639,Vik,Kvinner,2021,Alle,Personer,135.0
4639,Vik,Kvinner,2021,Arbeidsinnvandrere,Personer,43.0
4639,Vik,Kvinner,2021,Flyktninger og deres familieinnvandrede,Personer,35.0
4639,Vik,Kvinner,2021,Familieinnvandrede,Personer,48.0
4639,Vik,Kvinner,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
4639,Vik,Kvinner,2021,Uoppgitt,Personer,6.0
4640,Sogndal (f.o.m. 2020),Alle,2021,Alle,Personer,1308.0
4640,Sogndal (f.o.m. 2020),Alle,2021,Arbeidsinnvandrere,Personer,373.0
4640,Sogndal (f.o.m. 2020),Alle,2021,Flyktninger og deres familieinnvandrede,Personer,485.0
4640,Sogndal (f.o.m. 2020),Alle,2021,Familieinnvandrede,Personer,238.0
4640,Sogndal (f.o.m. 2020),Alle,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,55.0
4640,Sogndal (f.o.m. 2020),Alle,2021,Uoppgitt,Personer,157.0
4640,Sogndal (f.o.m. 2020),Menn,2021,Alle,Personer,709.0
4640,Sogndal (f.o.m. 2020),Menn,2021,Arbeidsinnvandrere,Personer,263.0
4640,Sogndal (f.o.m. 2020),Menn,2021,Flyktninger og deres familieinnvandrede,Personer,260.0
4640,Sogndal (f.o.m. 2020),Menn,2021,Familieinnvandrede,Personer,81.0
4640,Sogndal (f.o.m. 2020),Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,22.0
4640,Sogndal (f.o.m. 2020),Menn,2021,Uoppgitt,Personer,83.0
4640,Sogndal (f.o.m. 2020),Kvinner,2021,Alle,Personer,599.0
4640,Sogndal (f.o.m. 2020),Kvinner,2021,Arbeidsinnvandrere,Personer,110.0
4640,Sogndal (f.o.m. 2020),Kvinner,2021,Flyktninger og deres familieinnvandrede,Personer,225.0
4640,Sogndal (f.o.m. 2020),Kvinner,2021,Familieinnvandrede,Personer,157.0
4640,Sogndal (f.o.m. 2020),Kvinner,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,33.0
4640,Sogndal (f.o.m. 2020),Kvinner,2021,Uoppgitt,Personer,74.0
4641,Aurland,Alle,2021,Alle,Personer,286.0
4641,Aurland,Alle,2021,Arbeidsinnvandrere,Personer,163.0
4641,Aurland,Alle,2021,Flyktninger og deres familieinnvandrede,Personer,30.0
4641,Aurland,Alle,2021,Familieinnvandrede,Personer,45.0
4641,Aurland,Alle,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,11.0
4641,Aurland,Alle,2021,Uoppgitt,Personer,37.0
4641,Aurland,Menn,2021,Alle,Personer,145.0
4641,Aurland,Menn,2021,Arbeidsinnvandrere,Personer,89.0
4641,Aurland,Menn,2021,Flyktninger og deres familieinnvandrede,Personer,17.0
4641,Aurland,Menn,2021,Familieinnvandrede,Personer,20.0
4641,Aurland,Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
4641,Aurland,Menn,2021,Uoppgitt,Personer,16.0
4641,Aurland,Kvinner,2021,Alle,Personer,141.0
4641,Aurland,Kvinner,2021,Arbeidsinnvandrere,Personer,74.0
4641,Aurland,Kvinner,2021,Flyktninger og deres familieinnvandrede,Personer,13.0
4641,Aurland,Kvinner,2021,Familieinnvandrede,Personer,25.0
4641,Aurland,Kvinner,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,8.0
4641,Aurland,Kvinner,2021,Uoppgitt,Personer,21.0
4642,Lærdal,Alle,2021,Alle,Personer,267.0
4642,Lærdal,Alle,2021,Arbeidsinnvandrere,Personer,84.0
4642,Lærdal,Alle,2021,Flyktninger og deres familieinnvandrede,Personer,77.0
4642,Lærdal,Alle,2021,Familieinnvandrede,Personer,39.0
4642,Lærdal,Alle,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,6.0
4642,Lærdal,Alle,2021,Uoppgitt,Personer,61.0
4642,Lærdal,Menn,2021,Alle,Personer,155.0
4642,Lærdal,Menn,2021,Arbeidsinnvandrere,Personer,65.0
4642,Lærdal,Menn,2021,Flyktninger og deres familieinnvandrede,Personer,46.0
4642,Lærdal,Menn,2021,Familieinnvandrede,Personer,12.0
4642,Lærdal,Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
4642,Lærdal,Menn,2021,Uoppgitt,Personer,29.0
4642,Lærdal,Kvinner,2021,Alle,Personer,112.0
4642,Lærdal,Kvinner,2021,Arbeidsinnvandrere,Personer,19.0
4642,Lærdal,Kvinner,2021,Flyktninger og deres familieinnvandrede,Personer,31.0
4642,Lærdal,Kvinner,2021,Familieinnvandrede,Personer,27.0
4642,Lærdal,Kvinner,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
4642,Lærdal,Kvinner,2021,Uoppgitt,Personer,32.0
4643,Årdal,Alle,2021,Alle,Personer,467.0
4643,Årdal,Alle,2021,Arbeidsinnvandrere,Personer,164.0
4643,Årdal,Alle,2021,Flyktninger og deres familieinnvandrede,Personer,106.0
4643,Årdal,Alle,2021,Familieinnvandrede,Personer,144.0
4643,Årdal,Alle,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,11.0
4643,Årdal,Alle,2021,Uoppgitt,Personer,42.0
4643,Årdal,Menn,2021,Alle,Personer,270.0
4643,Årdal,Menn,2021,Arbeidsinnvandrere,Personer,120.0
4643,Årdal,Menn,2021,Flyktninger og deres familieinnvandrede,Personer,65.0
4643,Årdal,Menn,2021,Familieinnvandrede,Personer,57.0
4643,Årdal,Menn,2021,Utdanning (inkl. au pair) eller andre grunner,Personer,5.0
4643,Årdal,Menn,2021,Uoppgitt,Personer,23.0
4643,Årdal,Kvinner,2021,Alle,Personer,197.0
4643,Årdal,Kvinner,2021,Arbeidsinnvandrere,Personer,44.0
4643,Årdal,Kvinner,2021,Flyktninger og deres familieinnvandrede,Personer,41.0
