Geografi,År,Kjønn,Alder,Sykdomsgruppe,Måltall,value
Nome,2019,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",18.4800868492009
Nome,2019,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",158.29172758834
Nome,2019,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",297.118038006528
Nome,2019,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",78.1284494315539
Nome,2019,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",18.6653244532418
Nome,2019,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",171.713518705418
Nome,2019,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",347.484978736234
Nome,2019,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",69.0507542430791
Nome,2019,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",18.2806008114095
Nome,2019,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",144.880171657117
Nome,2019,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",252.524318564036
Nome,2020,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",74.307437965944
Nome,2020,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",21.8780525361686
Nome,2020,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",156.417627903812
Nome,2020,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",314.182457644168
Nome,2020,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",78.071837819052
Nome,2020,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",18.688731829966
Nome,2020,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",171.632085351324
Nome,2020,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",353.296922971672
Nome,2020,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",70.547425084391
Nome,2020,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",25.1666214414189
Nome,2020,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",141.067253922149
Nome,2020,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",280.310698896197
Nome,2021,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",71.3520322960267
Nome,2021,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",21.2622749655364
Nome,2021,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",149.94205412332
Nome,2021,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",344.989995164684
Nome,2021,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",72.7190393652746
Nome,2021,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",17.7334576244227
Nome,2021,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",159.592169467433
Nome,2021,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",357.506035397023
Nome,2021,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",70.2975436670461
Nome,2021,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",24.8171713606503
Nome,2021,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",140.749988649053
Nome,2021,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",331.732316452786
Nome,2022,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",71.8538844125295
Nome,2022,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",22.1468870981259
Nome,2022,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",150.209336237825
Nome,2022,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",314.938978144689
Nome,2022,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",68.1072948639298
Nome,2022,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",17.6702991314915
Nome,2022,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",148.46212117828
Nome,2022,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",300.878703668064
Nome,2022,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",76.7588136237091
Nome,2022,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",26.6095400040085
Nome,2022,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",154.122299427851
Nome,2022,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",321.203738398142
Nome,2023,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",72.0344860793284
Nome,2023,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",20.0395405392293
Nome,2023,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",152.790525830346
Nome,2023,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",329.96554030869
Nome,2023,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",74.6495456160339
Nome,2023,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",14.5751231450517
Nome,2023,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",167.329340706305
Nome,2023,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",308.742256741316
Nome,2023,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",69.5928126174117
Nome,2023,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",25.4392987620906
Nome,2023,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",138.206626064319
Nome,2023,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",345.21972750307
Nome,2024,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",77.9723212308387
Nome,2024,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",19.9222036325446
Nome,2024,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",167.235239819687
Nome,2024,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",375.808035834091
Nome,2024,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",78.7423550418411
Nome,2024,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",18.3650588244274
Nome,2024,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",173.567994475902
Nome,2024,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",394.43226243052
Nome,2024,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",77.6260984683156
Nome,2024,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",21.5546160309411
Nome,2024,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",161.873620332175
Nome,2024,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",358.20234104302
Midt-Telemark,2017,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",79.3513259736616
Midt-Telemark,2017,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",16.972019151115
Midt-Telemark,2017,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",174.888523957721
Midt-Telemark,2017,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",414.167749138587
Midt-Telemark,2017,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",88.7433712081264
Midt-Telemark,2017,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",13.6174429187667
Midt-Telemark,2017,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",205.337312217945
Midt-Telemark,2017,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",398.740268055468
Midt-Telemark,2017,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",69.5707844598137
Midt-Telemark,2017,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",20.4982960563624
Midt-Telemark,2017,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",143.792210978804
Midt-Telemark,2017,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",421.789244742902
Midt-Telemark,2018,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",80.7614004273989
Midt-Telemark,2018,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",15.0775709896971
Midt-Telemark,2018,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",181.276980871879
Midt-Telemark,2018,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",417.336101673538
Midt-Telemark,2018,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",91.9816771953892
Midt-Telemark,2018,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",15.6865415691845
Midt-Telemark,2018,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",210.715765799817
Midt-Telemark,2018,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",449.321075333217
Midt-Telemark,2018,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",69.1123375895188
Midt-Telemark,2018,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",14.4157813851118
Midt-Telemark,2018,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",151.317734891488
Midt-Telemark,2018,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",387.989376421904
Midt-Telemark,2019,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",86.2207249193735
Midt-Telemark,2019,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",18.6251994196714
Midt-Telemark,2019,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",189.857362247052
Midt-Telemark,2019,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",450.915313078446
Midt-Telemark,2019,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",97.7632283147002
Midt-Telemark,2019,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",18.1290836708576
Midt-Telemark,2019,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",221.76849569739
Midt-Telemark,2019,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",524.697581541543
Midt-Telemark,2019,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",74.217212928207
Midt-Telemark,2019,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",19.1432527973862
Midt-Telemark,2019,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",157.321808160388
Midt-Telemark,2019,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",385.454975683583
Midt-Telemark,2020,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",79.3196477100149
Midt-Telemark,2020,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",18.6905922054246
Midt-Telemark,2020,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",172.367496226048
Midt-Telemark,2020,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",404.606245288963
Midt-Telemark,2020,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",95.8083507920988
Midt-Telemark,2020,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",18.5478398129324
Midt-Telemark,2020,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",216.17748915139
Midt-Telemark,2020,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",455.064479875183
Midt-Telemark,2020,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",62.3332950084368
Midt-Telemark,2020,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",18.8352770014145
Midt-Telemark,2020,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",128.167791718136
Midt-Telemark,2020,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",356.175570998979
Midt-Telemark,2021,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",88.5653189950286
Midt-Telemark,2021,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",24.3456792357926
Midt-Telemark,2021,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",187.372857366238
Midt-Telemark,2021,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",447.114688004334
Midt-Telemark,2021,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",106.699523231992
Midt-Telemark,2021,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",25.1173699710184
Midt-Telemark,2021,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",234.063149221516
Midt-Telemark,2021,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",495.038243411076
Midt-Telemark,2021,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",69.8690422096221
Midt-Telemark,2021,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",23.5243344399588
Midt-Telemark,2021,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",140.21466454123
Midt-Telemark,2021,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",400.303671218945
Midt-Telemark,2022,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",76.6657869813708
Midt-Telemark,2022,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",22.2557652578336
Midt-Telemark,2022,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",160.501175938257
Midt-Telemark,2022,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",418.74534285423
Midt-Telemark,2022,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",85.1795412248336
Midt-Telemark,2022,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",17.9775565504239
Midt-Telemark,2022,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",189.953424761834
Midt-Telemark,2022,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",431.653812768856
Midt-Telemark,2022,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",67.8411560356022
Midt-Telemark,2022,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",26.7200794408282
Midt-Telemark,2022,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",130.575040573991
Midt-Telemark,2022,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",407.526658948977
Midt-Telemark,2023,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",77.4131105035963
Midt-Telemark,2023,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",25.6911223238666
Midt-Telemark,2023,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",157.370884791453
Midt-Telemark,2023,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",349.892488936282
Midt-Telemark,2023,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",87.1251520269663
Midt-Telemark,2023,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",24.0803358752351
Midt-Telemark,2023,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",185.973491977776
Midt-Telemark,2023,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",402.569696612221
Midt-Telemark,2023,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",67.3606148333969
Midt-Telemark,2023,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",27.3944693287655
Midt-Telemark,2023,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",128.296963163966
Midt-Telemark,2023,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",301.618149936792
Midt-Telemark,2024,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",77.0110809432721
Midt-Telemark,2024,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",20.2158838088725
Midt-Telemark,2024,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",164.327463330535
Midt-Telemark,2024,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",360.956047764948
Midt-Telemark,2024,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",86.5326724518529
Midt-Telemark,2024,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",18.2972905286957
Midt-Telemark,2024,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",192.932259561875
Midt-Telemark,2024,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",415.050435983257
Midt-Telemark,2024,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",67.2350016350315
Midt-Telemark,2024,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",22.2222222924035
Midt-Telemark,2024,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",135.505457027129
Midt-Telemark,2024,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",310.518344764429
Seljord,2017,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",60.4329547019321
Seljord,2017,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",9.89945401393934
Seljord,2017,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",135.83439293641
Seljord,2017,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",210.157412794099
Seljord,2017,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",60.9672829999115
Seljord,2017,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",10.6317456728636
Seljord,2017,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",138.470303038151
Seljord,2017,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",162.37284753358
Seljord,2017,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",59.9641505235287
Seljord,2017,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",9.01405140026767
Seljord,2017,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",133.140763160684
Seljord,2017,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",243.473125157207
Seljord,2018,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",63.4934218856899
Seljord,2018,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",15.2208620104665
Seljord,2018,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",137.25622665792
Seljord,2018,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",338.703552596687
Seljord,2018,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",62.8575373300241
Seljord,2018,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",16.2544441131596
Seljord,2018,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",136.623280486547
Seljord,2018,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",344.866679279474
Seljord,2018,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",64.3582308102785
Seljord,2018,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",13.9364375158024
Seljord,2018,kvinner,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",138.128685540657
Seljord,2018,kvinner,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",329.863122829323
Seljord,2019,kjønn samlet,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",48.5674905083313
Seljord,2019,kjønn samlet,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",13.3568259540133
Seljord,2019,kjønn samlet,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",103.161170736744
Seljord,2019,kjønn samlet,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",285.48573054369
Seljord,2019,menn,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",49.338113786122
Seljord,2019,menn,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",8.39799805582732
Seljord,2019,menn,45-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",112.130521816618
Seljord,2019,menn,75-79 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",329.3978768316
Seljord,2019,kvinner,0-74 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",47.841084377167
Seljord,2019,kvinner,0-44 år,"Hjerte- og karsykdomsdiagnoser, totalt (K70-99)","per 1000, standardisert",18.8532018756875
