År;Region;Alder;Utflytting;Innflytting;Nettoflytting
2018;3808 Notodden;63 år;5;3;-2
2018;3808 Notodden;64 år;4;4;0
2018;3808 Notodden;65 år;1;2;1
2018;3808 Notodden;66 år;1;2;1
2018;3808 Notodden;67 år;;2;2
2018;3808 Notodden;68 år;1;2;1
2018;3808 Notodden;69 år;3;3;0
2018;3808 Notodden;70 år;2;2;0
2018;3811 Færder;0 år;7;21;14
2018;3811 Færder;1 år;25;30;5
2018;3811 Færder;2 år;14;19;5
2018;3811 Færder;3 år;15;19;4
2018;3811 Færder;4 år;14;19;5
2018;3811 Færder;5 år;5;22;17
2018;3811 Færder;6 år;13;15;2
2018;3811 Færder;7 år;9;7;-2
2018;3811 Færder;8 år;5;15;10
2018;3811 Færder;9 år;5;6;1
2018;3811 Færder;10 år;8;8;0
2018;3811 Færder;11 år;4;6;2
2018;3811 Færder;12 år;4;12;8
2018;3811 Færder;13 år;7;11;4
2018;3811 Færder;14 år;10;15;5
2018;3811 Færder;15 år;9;14;5
2018;3811 Færder;16 år;23;17;-6
2018;3811 Færder;17 år;15;10;-5
2018;3811 Færder;18 år;30;32;2
2018;3811 Færder;19 år;45;19;-26
2018;3811 Færder;20 år;44;29;-15
2018;3811 Færder;21 år;78;48;-30
2018;3811 Færder;22 år;69;46;-23
2018;3811 Færder;23 år;65;54;-11
2018;3811 Færder;24 år;71;45;-26
2018;3811 Færder;25 år;78;49;-29
2018;3811 Færder;26 år;84;62;-22
2018;3811 Færder;27 år;46;62;16
2018;3811 Færder;28 år;62;50;-12
2018;3811 Færder;29 år;50;42;-8
2018;3811 Færder;30 år;45;51;6
2018;3811 Færder;31 år;33;36;3
2018;3811 Færder;32 år;31;29;-2
2018;3811 Færder;33 år;30;26;-4
2018;3811 Færder;34 år;24;33;9
2018;3811 Færder;35 år;21;25;4
2018;3811 Færder;36 år;19;32;13
2018;3811 Færder;37 år;15;27;12
2018;3811 Færder;38 år;15;17;2
2018;3811 Færder;39 år;21;17;-4
2018;3811 Færder;40 år;15;16;1
2018;3811 Færder;41 år;15;19;4
2018;3811 Færder;42 år;13;15;2
2018;3811 Færder;43 år;16;12;-4
2018;3811 Færder;44 år;23;25;2
2018;3811 Færder;45 år;11;11;0
2018;3811 Færder;46 år;12;9;-3
2018;3811 Færder;47 år;13;18;5
2018;3811 Færder;48 år;11;17;6
2018;3811 Færder;49 år;10;15;5
2018;3811 Færder;50 år;20;16;-4
2018;3811 Færder;51 år;16;22;6
2018;3811 Færder;52 år;27;16;-11
2018;3811 Færder;53 år;18;14;-4
2018;3811 Færder;54 år;11;6;-5
2018;3811 Færder;55 år;8;10;2
2018;3811 Færder;56 år;9;14;5
2018;3811 Færder;57 år;18;15;-3
2018;3811 Færder;58 år;10;17;7
2018;3811 Færder;59 år;9;6;-3
2018;3811 Færder;60 år;13;13;0
2018;3811 Færder;61 år;4;10;6
2018;3811 Færder;62 år;10;8;-2
2018;3811 Færder;63 år;8;8;0
2018;3811 Færder;64 år;11;20;9
2018;3811 Færder;65 år;8;11;3
2018;3811 Færder;66 år;18;11;-7
2018;3811 Færder;67 år;7;9;2
2018;3811 Færder;68 år;6;6;0
2018;3811 Færder;69 år;6;13;7
2018;3811 Færder;70 år;3;7;4
2018;3812 Siljan;0 år;2;2;0
2018;3812 Siljan;1 år;3;1;-2
2018;3812 Siljan;2 år;3;;-3
2018;3812 Siljan;3 år;4;1;-3
2018;3812 Siljan;4 år;1;2;1
2018;3812 Siljan;5 år;2;4;2
2018;3812 Siljan;6 år;2;;-2
2018;3812 Siljan;7 år;2;1;-1
2018;3812 Siljan;8 år;4;1;-3
2018;3812 Siljan;9 år;;;
2018;3812 Siljan;10 år;1;1;0
2018;3812 Siljan;11 år;2;1;-1
2018;3812 Siljan;12 år;;1;1
2018;3812 Siljan;13 år;1;;-1
2018;3812 Siljan;14 år;3;2;-1
2018;3812 Siljan;15 år;1;3;2
2018;3812 Siljan;16 år;;1;1
2018;3812 Siljan;17 år;4;;-4
2018;3812 Siljan;18 år;2;1;-1
2018;3812 Siljan;19 år;5;3;-2
2018;3812 Siljan;20 år;10;2;-8
2018;3812 Siljan;21 år;6;1;-5
2018;3812 Siljan;22 år;9;2;-7
2018;3812 Siljan;23 år;6;4;-2
2018;3812 Siljan;24 år;1;2;1
2018;3812 Siljan;25 år;1;8;7
2018;3812 Siljan;26 år;6;4;-2
2018;3812 Siljan;27 år;5;3;-2
2018;3812 Siljan;28 år;5;5;0
2018;3812 Siljan;29 år;6;6;0
2018;3812 Siljan;30 år;1;3;2
2018;3812 Siljan;31 år;2;6;4
2018;3812 Siljan;32 år;1;4;3
2018;3812 Siljan;33 år;5;2;-3
2018;3812 Siljan;34 år;1;1;0
2018;3812 Siljan;35 år;4;1;-3
2018;3812 Siljan;36 år;4;1;-3
2018;3812 Siljan;37 år;1;4;3
2018;3812 Siljan;38 år;1;;-1
2018;3812 Siljan;39 år;;2;2
2018;3812 Siljan;40 år;;4;4
2018;3812 Siljan;41 år;;;
2018;3812 Siljan;42 år;2;4;2
2018;3812 Siljan;43 år;1;1;0
2018;3812 Siljan;44 år;;2;2
2018;3812 Siljan;45 år;2;1;-1
2018;3812 Siljan;46 år;2;1;-1
2018;3812 Siljan;47 år;1;1;0
2018;3812 Siljan;48 år;3;1;-2
2018;3812 Siljan;49 år;3;2;-1
2018;3812 Siljan;50 år;1;1;0
2018;3812 Siljan;51 år;2;1;-1
2018;3812 Siljan;52 år;1;2;1
2018;3812 Siljan;53 år;2;1;-1
2018;3812 Siljan;54 år;;1;1
2018;3812 Siljan;55 år;3;1;-2
2018;3812 Siljan;56 år;2;1;-1
2018;3812 Siljan;57 år;1;2;1
2018;3812 Siljan;58 år;1;2;1
2018;3812 Siljan;59 år;;1;1
2018;3812 Siljan;60 år;1;2;1
2018;3812 Siljan;61 år;;;
2018;3812 Siljan;62 år;1;1;0
2018;3812 Siljan;63 år;;;
2018;3812 Siljan;64 år;;;
2018;3812 Siljan;65 år;;1;1
2018;3812 Siljan;66 år;2;;-2
2018;3812 Siljan;67 år;;1;1
2018;3812 Siljan;68 år;;1;1
2018;3812 Siljan;69 år;;;
2018;3812 Siljan;70 år;1;;-1
2018;3813 Bamble;0 år;9;5;-4
2018;3813 Bamble;1 år;16;13;-3
2018;3813 Bamble;2 år;13;10;-3
2018;3813 Bamble;3 år;6;3;-3
2018;3813 Bamble;4 år;5;2;-3
2018;3813 Bamble;5 år;6;5;-1
2018;3813 Bamble;6 år;5;6;1
2018;3813 Bamble;7 år;1;2;1
2018;3813 Bamble;8 år;2;6;4
2018;3813 Bamble;9 år;5;5;0
2018;3813 Bamble;10 år;3;6;3
2018;3813 Bamble;11 år;5;3;-2
2018;3813 Bamble;12 år;4;3;-1
2018;3813 Bamble;13 år;5;6;1
2018;3813 Bamble;14 år;2;2;0
2018;3813 Bamble;15 år;4;8;4
2018;3813 Bamble;16 år;1;1;0
2018;3813 Bamble;17 år;8;7;-1
2018;3813 Bamble;18 år;7;9;2
2018;3813 Bamble;19 år;24;7;-17
2018;3813 Bamble;20 år;21;17;-4
2018;3813 Bamble;21 år;28;26;-2
2018;3813 Bamble;22 år;25;21;-4
2018;3813 Bamble;23 år;29;16;-13
2018;3813 Bamble;24 år;27;20;-7
2018;3813 Bamble;25 år;34;19;-15
2018;3813 Bamble;26 år;25;13;-12
2018;3813 Bamble;27 år;33;17;-16
2018;3813 Bamble;28 år;14;18;4
2018;3813 Bamble;29 år;19;10;-9
2018;3813 Bamble;30 år;19;16;-3
2018;3813 Bamble;31 år;14;14;0
2018;3813 Bamble;32 år;10;10;0
2018;3813 Bamble;33 år;10;14;4
2018;3813 Bamble;34 år;8;4;-4
2018;3813 Bamble;35 år;7;12;5
2018;3813 Bamble;36 år;11;6;-5
2018;3813 Bamble;37 år;4;8;4
2018;3813 Bamble;38 år;8;6;-2
2018;3813 Bamble;39 år;5;3;-2
2018;3813 Bamble;40 år;9;8;-1
2018;3813 Bamble;41 år;6;4;-2
2018;3813 Bamble;42 år;3;6;3
2018;3813 Bamble;43 år;7;5;-2
2018;3813 Bamble;44 år;4;6;2
2018;3813 Bamble;45 år;7;5;-2
2018;3813 Bamble;46 år;5;9;4
2018;3813 Bamble;47 år;4;7;3
2018;3813 Bamble;48 år;6;7;1
2018;3813 Bamble;49 år;6;4;-2
2018;3813 Bamble;50 år;3;10;7
2018;3813 Bamble;51 år;3;9;6
2018;3813 Bamble;52 år;10;7;-3
2018;3813 Bamble;53 år;4;5;1
2018;3813 Bamble;54 år;5;9;4
2018;3813 Bamble;55 år;5;;-5
2018;3813 Bamble;56 år;5;6;1
2018;3813 Bamble;57 år;10;5;-5
2018;3813 Bamble;58 år;9;7;-2
2018;3813 Bamble;59 år;7;5;-2
2018;3813 Bamble;60 år;3;2;-1
2018;3813 Bamble;61 år;4;4;0
2018;3813 Bamble;62 år;3;4;1
2018;3813 Bamble;63 år;4;3;-1
2018;3813 Bamble;64 år;3;4;1
2018;3813 Bamble;65 år;1;3;2
2018;3813 Bamble;66 år;2;;-2
2018;3813 Bamble;67 år;2;1;-1
2018;3813 Bamble;68 år;2;3;1
2018;3813 Bamble;69 år;2;2;0
2018;3813 Bamble;70 år;4;4;0
2018;3814 Kragerø;0 år;3;6;3
2018;3814 Kragerø;1 år;5;5;0
2018;3814 Kragerø;2 år;1;4;3
2018;3814 Kragerø;3 år;;5;5
2018;3814 Kragerø;4 år;3;6;3
2018;3814 Kragerø;5 år;6;1;-5
2018;3814 Kragerø;6 år;3;3;0
2018;3814 Kragerø;7 år;1;4;3
2018;3814 Kragerø;8 år;1;5;4
2018;3814 Kragerø;9 år;4;3;-1
2018;3814 Kragerø;10 år;5;2;-3
2018;3814 Kragerø;11 år;3;2;-1
2018;3814 Kragerø;12 år;1;5;4
2018;3814 Kragerø;13 år;2;6;4
2018;3814 Kragerø;14 år;;3;3
2018;3814 Kragerø;15 år;3;1;-2
2018;3814 Kragerø;16 år;1;4;3
2018;3814 Kragerø;17 år;2;2;0
2018;3814 Kragerø;18 år;7;8;1
2018;3814 Kragerø;19 år;9;8;-1
2018;3814 Kragerø;20 år;26;7;-19
2018;3814 Kragerø;21 år;18;10;-8
2018;3814 Kragerø;22 år;27;10;-17
2018;3814 Kragerø;23 år;30;18;-12
2018;3814 Kragerø;24 år;24;19;-5
2018;3814 Kragerø;25 år;13;14;1
2018;3814 Kragerø;26 år;15;10;-5
2018;3814 Kragerø;27 år;13;7;-6
2018;3814 Kragerø;28 år;10;5;-5
2018;3814 Kragerø;29 år;10;13;3
2018;3814 Kragerø;30 år;10;6;-4
2018;3814 Kragerø;31 år;8;6;-2
2018;3814 Kragerø;32 år;6;9;3
2018;3814 Kragerø;33 år;4;5;1
2018;3814 Kragerø;34 år;7;7;0
2018;3814 Kragerø;35 år;4;5;1
2018;3814 Kragerø;36 år;4;4;0
2018;3814 Kragerø;37 år;5;5;0
2018;3814 Kragerø;38 år;4;3;-1
2018;3814 Kragerø;39 år;3;4;1
2018;3814 Kragerø;40 år;2;3;1
2018;3814 Kragerø;41 år;4;4;0
2018;3814 Kragerø;42 år;1;3;2
2018;3814 Kragerø;43 år;6;5;-1
2018;3814 Kragerø;44 år;4;5;1
2018;3814 Kragerø;45 år;5;4;-1
2018;3814 Kragerø;46 år;2;8;6
2018;3814 Kragerø;47 år;11;9;-2
2018;3814 Kragerø;48 år;3;5;2
2018;3814 Kragerø;49 år;2;3;1
2018;3814 Kragerø;50 år;6;2;-4
2018;3814 Kragerø;51 år;7;4;-3
2018;3814 Kragerø;52 år;2;5;3
2018;3814 Kragerø;53 år;5;3;-2
2018;3814 Kragerø;54 år;9;3;-6
2018;3814 Kragerø;55 år;5;3;-2
2018;3814 Kragerø;56 år;1;3;2
2018;3814 Kragerø;57 år;;2;2
2018;3814 Kragerø;58 år;3;2;-1
2018;3814 Kragerø;59 år;4;5;1
2018;3814 Kragerø;60 år;2;4;2
2018;3814 Kragerø;61 år;;3;3
2018;3814 Kragerø;62 år;4;2;-2
2018;3814 Kragerø;63 år;;2;2
2018;3814 Kragerø;64 år;2;3;1
2018;3814 Kragerø;65 år;1;2;1
2018;3814 Kragerø;66 år;3;2;-1
2018;3814 Kragerø;67 år;;;
2018;3814 Kragerø;68 år;5;2;-3
2018;3814 Kragerø;69 år;1;4;3
2018;3814 Kragerø;70 år;2;3;1
2018;3815 Drangedal;0 år;1;2;1
2018;3815 Drangedal;1 år;3;2;-1
2018;3815 Drangedal;2 år;2;1;-1
2018;3815 Drangedal;3 år;;2;2
2018;3815 Drangedal;4 år;;2;2
2018;3815 Drangedal;5 år;6;1;-5
2018;3815 Drangedal;6 år;;2;2
2018;3815 Drangedal;7 år;5;4;-1
2018;3815 Drangedal;8 år;3;1;-2
2018;3815 Drangedal;9 år;1;1;0
2018;3815 Drangedal;10 år;3;1;-2
2018;3815 Drangedal;11 år;;3;3
2018;3815 Drangedal;12 år;1;;-1
2018;3815 Drangedal;13 år;6;1;-5
2018;3815 Drangedal;14 år;;;
2018;3815 Drangedal;15 år;2;3;1
2018;3815 Drangedal;16 år;3;;-3
2018;3815 Drangedal;17 år;3;1;-2
2018;3815 Drangedal;18 år;5;4;-1
2018;3815 Drangedal;19 år;4;3;-1
2018;3815 Drangedal;20 år;3;4;1
2018;3815 Drangedal;21 år;6;1;-5
2018;3815 Drangedal;22 år;4;1;-3
2018;3815 Drangedal;23 år;6;7;1
2018;3815 Drangedal;24 år;8;6;-2
2018;3815 Drangedal;25 år;8;7;-1
2018;3815 Drangedal;26 år;3;5;2
2018;3815 Drangedal;27 år;5;7;2
2018;3815 Drangedal;28 år;7;6;-1
2018;3815 Drangedal;29 år;3;3;0
2018;3815 Drangedal;30 år;2;7;5
2018;3815 Drangedal;31 år;1;3;2
2018;3815 Drangedal;32 år;3;2;-1
2018;3815 Drangedal;33 år;3;1;-2
2018;3815 Drangedal;34 år;1;;-1
2018;3815 Drangedal;35 år;1;2;1
2018;3815 Drangedal;36 år;1;;-1
2018;3815 Drangedal;37 år;1;3;2
2018;3815 Drangedal;38 år;4;1;-3
2018;3815 Drangedal;39 år;;3;3
2018;3815 Drangedal;40 år;1;2;1
2018;3815 Drangedal;41 år;4;;-4
2018;3815 Drangedal;42 år;5;3;-2
2018;3815 Drangedal;43 år;4;4;0
2018;3815 Drangedal;44 år;;5;5
2018;3815 Drangedal;45 år;1;2;1
2018;3815 Drangedal;46 år;1;1;0
2018;3815 Drangedal;47 år;5;4;-1
2018;3815 Drangedal;48 år;;1;1
2018;3815 Drangedal;49 år;6;2;-4
2018;3815 Drangedal;50 år;2;;-2
2018;3815 Drangedal;51 år;2;2;0
2018;3815 Drangedal;52 år;;;
2018;3815 Drangedal;53 år;1;;-1
2018;3815 Drangedal;54 år;1;1;0
2018;3815 Drangedal;55 år;1;2;1
2018;3815 Drangedal;56 år;;1;1
2018;3815 Drangedal;57 år;;3;3
2018;3815 Drangedal;58 år;1;1;0
2018;3815 Drangedal;59 år;;2;2
2018;3815 Drangedal;60 år;;;
2018;3815 Drangedal;61 år;1;2;1
2018;3815 Drangedal;62 år;1;2;1
2018;3815 Drangedal;63 år;;;
2018;3815 Drangedal;64 år;2;;-2
2018;3815 Drangedal;65 år;3;1;-2
2018;3815 Drangedal;66 år;1;;-1
2018;3815 Drangedal;67 år;;1;1
2018;3815 Drangedal;68 år;;2;2
2018;3815 Drangedal;69 år;;3;3
2018;3815 Drangedal;70 år;1;1;0
2018;3816 Nome;0 år;4;3;-1
2018;3816 Nome;1 år;4;12;8
2018;3816 Nome;2 år;7;5;-2
2018;3816 Nome;3 år;3;7;4
2018;3816 Nome;4 år;6;8;2
2018;3816 Nome;5 år;4;5;1
2018;3816 Nome;6 år;3;7;4
2018;3816 Nome;7 år;1;1;0
2018;3816 Nome;8 år;6;6;0
2018;3816 Nome;9 år;2;3;1
2018;3816 Nome;10 år;1;2;1
2018;3816 Nome;11 år;3;3;0
2018;3816 Nome;12 år;2;3;1
2018;3816 Nome;13 år;6;1;-5
2018;3816 Nome;14 år;2;3;1
2018;3816 Nome;15 år;3;4;1
2018;3816 Nome;16 år;7;1;-6
2018;3816 Nome;17 år;6;3;-3
2018;3816 Nome;18 år;9;6;-3
2018;3816 Nome;19 år;19;8;-11
2018;3816 Nome;20 år;11;9;-2
2018;3816 Nome;21 år;11;10;-1
2018;3816 Nome;22 år;14;13;-1
2018;3816 Nome;23 år;25;16;-9
2018;3816 Nome;24 år;12;10;-2
2018;3816 Nome;25 år;11;10;-1
2018;3816 Nome;26 år;15;9;-6
2018;3816 Nome;27 år;11;14;3
2018;3816 Nome;28 år;15;7;-8
2018;3816 Nome;29 år;13;10;-3
2018;3816 Nome;30 år;5;6;1
2018;3816 Nome;31 år;5;10;5
2018;3816 Nome;32 år;12;11;-1
2018;3816 Nome;33 år;4;5;1
2018;3816 Nome;34 år;6;6;0
2018;3816 Nome;35 år;3;3;0
2018;3816 Nome;36 år;4;8;4
2018;3816 Nome;37 år;5;5;0
2018;3816 Nome;38 år;5;5;0
2018;3816 Nome;39 år;9;2;-7
2018;3816 Nome;40 år;2;5;3
2018;3816 Nome;41 år;3;2;-1
2018;3816 Nome;42 år;5;3;-2
2018;3816 Nome;43 år;7;3;-4
2018;3816 Nome;44 år;2;4;2
2018;3816 Nome;45 år;2;1;-1
2018;3816 Nome;46 år;3;7;4
2018;3816 Nome;47 år;1;1;0
2018;3816 Nome;48 år;2;5;3
2018;3816 Nome;49 år;4;4;0
2018;3816 Nome;50 år;2;2;0
2018;3816 Nome;51 år;5;5;0
2018;3816 Nome;52 år;3;4;1
2018;3816 Nome;53 år;6;6;0
2018;3816 Nome;54 år;5;6;1
2018;3816 Nome;55 år;;3;3
2018;3816 Nome;56 år;4;1;-3
2018;3816 Nome;57 år;4;3;-1
2018;3816 Nome;58 år;;1;1
2018;3816 Nome;59 år;2;3;1
2018;3816 Nome;60 år;3;;-3
2018;3816 Nome;61 år;;1;1
2018;3816 Nome;62 år;2;1;-1
2018;3816 Nome;63 år;1;;-1
2018;3816 Nome;64 år;2;;-2
2018;3816 Nome;65 år;3;3;0
2018;3816 Nome;66 år;1;1;0
2018;3816 Nome;67 år;2;1;-1
2018;3816 Nome;68 år;4;1;-3
2018;3816 Nome;69 år;;;
2018;3816 Nome;70 år;2;2;0
2018;3817 Midt-Telemark;0 år;3;11;8
2018;3817 Midt-Telemark;1 år;14;12;-2
2018;3817 Midt-Telemark;2 år;5;11;6
2018;3817 Midt-Telemark;3 år;5;4;-1
2018;3817 Midt-Telemark;4 år;10;10;0
2018;3817 Midt-Telemark;5 år;2;4;2
2018;3817 Midt-Telemark;6 år;16;5;-11
2018;3817 Midt-Telemark;7 år;8;9;1
2018;3817 Midt-Telemark;8 år;11;7;-4
2018;3817 Midt-Telemark;9 år;1;3;2
2018;3817 Midt-Telemark;10 år;4;7;3
2018;3817 Midt-Telemark;11 år;4;;-4
2018;3817 Midt-Telemark;12 år;5;4;-1
2018;3817 Midt-Telemark;13 år;4;7;3
2018;3817 Midt-Telemark;14 år;6;5;-1
2018;3817 Midt-Telemark;15 år;4;4;0
2018;3817 Midt-Telemark;16 år;7;4;-3
2018;3817 Midt-Telemark;17 år;6;7;1
2018;3817 Midt-Telemark;18 år;6;7;1
2018;3817 Midt-Telemark;19 år;15;36;21
2018;3817 Midt-Telemark;20 år;25;50;25
2018;3817 Midt-Telemark;21 år;39;74;35
2018;3817 Midt-Telemark;22 år;39;51;12
2018;3817 Midt-Telemark;23 år;49;61;12
2018;3817 Midt-Telemark;24 år;45;45;0
2018;3817 Midt-Telemark;25 år;44;44;0
2018;3817 Midt-Telemark;26 år;41;39;-2
2018;3817 Midt-Telemark;27 år;43;27;-16
2018;3817 Midt-Telemark;28 år;29;27;-2
2018;3817 Midt-Telemark;29 år;41;28;-13
2018;3817 Midt-Telemark;30 år;19;16;-3
2018;3817 Midt-Telemark;31 år;11;18;7
2018;3817 Midt-Telemark;32 år;16;18;2
2018;3817 Midt-Telemark;33 år;12;16;4
2018;3817 Midt-Telemark;34 år;17;13;-4
2018;3817 Midt-Telemark;35 år;9;10;1
2018;3817 Midt-Telemark;36 år;10;9;-1
2018;3817 Midt-Telemark;37 år;3;3;0
2018;3817 Midt-Telemark;38 år;12;9;-3
2018;3817 Midt-Telemark;39 år;5;12;7
2018;3817 Midt-Telemark;40 år;7;7;0
2018;3817 Midt-Telemark;41 år;4;7;3
2018;3817 Midt-Telemark;42 år;4;4;0
2018;3817 Midt-Telemark;43 år;3;11;8
2018;3817 Midt-Telemark;44 år;6;7;1
2018;3817 Midt-Telemark;45 år;4;5;1
2018;3817 Midt-Telemark;46 år;3;6;3
2018;3817 Midt-Telemark;47 år;6;9;3
2018;3817 Midt-Telemark;48 år;6;3;-3
2018;3817 Midt-Telemark;49 år;6;1;-5
2018;3817 Midt-Telemark;50 år;1;6;5
2018;3817 Midt-Telemark;51 år;12;5;-7
2018;3817 Midt-Telemark;52 år;5;2;-3
2018;3817 Midt-Telemark;53 år;2;2;0
2018;3817 Midt-Telemark;54 år;2;3;1
2018;3817 Midt-Telemark;55 år;2;3;1
2018;3817 Midt-Telemark;56 år;2;5;3
2018;3817 Midt-Telemark;57 år;1;1;0
2018;3817 Midt-Telemark;58 år;4;2;-2
2018;3817 Midt-Telemark;59 år;4;3;-1
2018;3817 Midt-Telemark;60 år;1;3;2
2018;3817 Midt-Telemark;61 år;2;2;0
2018;3817 Midt-Telemark;62 år;3;1;-2
2018;3817 Midt-Telemark;63 år;1;2;1
2018;3817 Midt-Telemark;64 år;2;1;-1
2018;3817 Midt-Telemark;65 år;1;1;0
2018;3817 Midt-Telemark;66 år;1;3;2
2018;3817 Midt-Telemark;67 år;2;5;3
2018;3817 Midt-Telemark;68 år;2;2;0
2018;3817 Midt-Telemark;69 år;2;1;-1
2018;3817 Midt-Telemark;70 år;2;3;1
2018;3818 Tinn;0 år;2;;-2
2018;3818 Tinn;1 år;6;3;-3
2018;3818 Tinn;2 år;6;3;-3
2018;3818 Tinn;3 år;4;2;-2
2018;3818 Tinn;4 år;1;3;2
2018;3818 Tinn;5 år;3;3;0
2018;3818 Tinn;6 år;3;3;0
2018;3818 Tinn;7 år;4;3;-1
2018;3818 Tinn;8 år;3;1;-2
2018;3818 Tinn;9 år;2;3;1
2018;3818 Tinn;10 år;2;1;-1
2018;3818 Tinn;11 år;;;
2018;3818 Tinn;12 år;2;3;1
2018;3818 Tinn;13 år;;;
2018;3818 Tinn;14 år;;1;1
2018;3818 Tinn;15 år;4;4;0
2018;3818 Tinn;16 år;5;1;-4
2018;3818 Tinn;17 år;;;
2018;3818 Tinn;18 år;5;4;-1
2018;3818 Tinn;19 år;2;3;1
2018;3818 Tinn;20 år;11;7;-4
2018;3818 Tinn;21 år;4;6;2
2018;3818 Tinn;22 år;1;6;5
2018;3818 Tinn;23 år;10;8;-2
2018;3818 Tinn;24 år;10;3;-7
2018;3818 Tinn;25 år;5;2;-3
2018;3818 Tinn;26 år;12;11;-1
2018;3818 Tinn;27 år;12;4;-8
2018;3818 Tinn;28 år;4;6;2
2018;3818 Tinn;29 år;8;4;-4
2018;3818 Tinn;30 år;11;5;-6
2018;3818 Tinn;31 år;10;5;-5
2018;3818 Tinn;32 år;4;7;3
2018;3818 Tinn;33 år;2;5;3
2018;3818 Tinn;34 år;1;1;0
2018;3818 Tinn;35 år;2;6;4
2018;3818 Tinn;36 år;6;4;-2
2018;3818 Tinn;37 år;6;5;-1
2018;3818 Tinn;38 år;4;2;-2
2018;3818 Tinn;39 år;5;3;-2
2018;3818 Tinn;40 år;4;3;-1
2018;3818 Tinn;41 år;1;5;4
2018;3818 Tinn;42 år;3;4;1
2018;3818 Tinn;43 år;1;2;1
2018;3818 Tinn;44 år;1;2;1
2018;3818 Tinn;45 år;2;2;0
2018;3818 Tinn;46 år;1;;-1
2018;3818 Tinn;47 år;5;2;-3
2018;3818 Tinn;48 år;5;1;-4
2018;3818 Tinn;49 år;2;2;0
2018;3818 Tinn;50 år;1;6;5
2018;3818 Tinn;51 år;2;3;1
2018;3818 Tinn;52 år;5;2;-3
2018;3818 Tinn;53 år;5;2;-3
2018;3818 Tinn;54 år;3;1;-2
2018;3818 Tinn;55 år;3;2;-1
2018;3818 Tinn;56 år;1;2;1
2018;3818 Tinn;57 år;2;2;0
2018;3818 Tinn;58 år;2;3;1
2018;3818 Tinn;59 år;1;;-1
2018;3818 Tinn;60 år;3;1;-2
2018;3818 Tinn;61 år;;;
2018;3818 Tinn;62 år;;2;2
2018;3818 Tinn;63 år;2;;-2
2018;3818 Tinn;64 år;;1;1
2018;3818 Tinn;65 år;1;2;1
2018;3818 Tinn;66 år;;1;1
2018;3818 Tinn;67 år;2;2;0
2018;3818 Tinn;68 år;;;
2018;3818 Tinn;69 år;1;;-1
2018;3818 Tinn;70 år;;1;1
2018;3819 Hjartdal;0 år;2;;-2
2018;3819 Hjartdal;1 år;;1;1
2018;3819 Hjartdal;2 år;1;1;0
2018;3819 Hjartdal;3 år;;1;1
2018;3819 Hjartdal;4 år;1;1;0
2018;3819 Hjartdal;5 år;;2;2
2018;3819 Hjartdal;6 år;1;1;0
2018;3819 Hjartdal;7 år;1;;-1
2018;3819 Hjartdal;8 år;1;;-1
2018;3819 Hjartdal;9 år;;1;1
2018;3819 Hjartdal;10 år;;1;1
2018;3819 Hjartdal;11 år;;2;2
2018;3819 Hjartdal;12 år;;1;1
2018;3819 Hjartdal;13 år;;;
2018;3819 Hjartdal;14 år;;1;1
2018;3819 Hjartdal;15 år;2;1;-1
2018;3819 Hjartdal;16 år;;;
2018;3819 Hjartdal;17 år;1;1;0
2018;3819 Hjartdal;18 år;1;1;0
2018;3819 Hjartdal;19 år;;1;1
2018;3819 Hjartdal;20 år;4;2;-2
2018;3819 Hjartdal;21 år;5;3;-2
2018;3819 Hjartdal;22 år;4;1;-3
2018;3819 Hjartdal;23 år;5;1;-4
2018;3819 Hjartdal;24 år;3;2;-1
2018;3819 Hjartdal;25 år;1;2;1
2018;3819 Hjartdal;26 år;2;2;0
2018;3819 Hjartdal;27 år;1;;-1
2018;3819 Hjartdal;28 år;3;5;2
2018;3819 Hjartdal;29 år;1;;-1
2018;3819 Hjartdal;30 år;3;;-3
2018;3819 Hjartdal;31 år;1;;-1
2018;3819 Hjartdal;32 år;1;;-1
2018;3819 Hjartdal;33 år;1;1;0
2018;3819 Hjartdal;34 år;;;
2018;3819 Hjartdal;35 år;2;2;0
2018;3819 Hjartdal;36 år;;;
2018;3819 Hjartdal;37 år;;1;1
2018;3819 Hjartdal;38 år;2;1;-1
2018;3819 Hjartdal;39 år;1;3;2
2018;3819 Hjartdal;40 år;2;;-2
2018;3819 Hjartdal;41 år;1;1;0
2018;3819 Hjartdal;42 år;1;1;0
2018;3819 Hjartdal;43 år;2;;-2
2018;3819 Hjartdal;44 år;1;;-1
2018;3819 Hjartdal;45 år;1;;-1
2018;3819 Hjartdal;46 år;1;1;0
2018;3819 Hjartdal;47 år;3;2;-1
2018;3819 Hjartdal;48 år;;1;1
2018;3819 Hjartdal;49 år;1;1;0
2018;3819 Hjartdal;50 år;1;1;0
2018;3819 Hjartdal;51 år;;;
2018;3819 Hjartdal;52 år;;1;1
2018;3819 Hjartdal;53 år;;;
2018;3819 Hjartdal;54 år;;;
2018;3819 Hjartdal;55 år;;2;2
2018;3819 Hjartdal;56 år;1;1;0
2018;3819 Hjartdal;57 år;;;
2018;3819 Hjartdal;58 år;1;1;0
2018;3819 Hjartdal;59 år;;;
2018;3819 Hjartdal;60 år;;1;1
2018;3819 Hjartdal;61 år;;1;1
2018;3819 Hjartdal;62 år;1;3;2
2018;3819 Hjartdal;63 år;1;1;0
2018;3819 Hjartdal;64 år;;1;1
