Geografi,År,Kjønn,Alder,Sykdomsgruppe,Måltall,value
Seljord,2022,kjønn samlet,25-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",60.1309873502541
Seljord,2022,kjønn samlet,45-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",83.2992532658128
Seljord,2022,kjønn samlet,45-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",66.2502626112722
Seljord,2022,kjønn samlet,45-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",21.4209952388298
Seljord,2022,kjønn samlet,75-79 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",:
Seljord,2022,kjønn samlet,75-79 år,Psykiske symptomer (P01-29),"per 1000, standardisert",:
Seljord,2022,kjønn samlet,75-79 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2022,menn,0-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",71.8399946929028
Seljord,2022,menn,0-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",55.8862705762291
Seljord,2022,menn,0-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",22.3918837351167
Seljord,2022,menn,0-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",85.3726464731144
Seljord,2022,menn,0-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",66.9530666495741
Seljord,2022,menn,0-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",28.9510013611042
Seljord,2022,menn,0-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",56.5705584831725
Seljord,2022,menn,0-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",47.0655899475312
Seljord,2022,menn,0-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2022,menn,0-14 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",:
Seljord,2022,menn,0-14 år,Psykiske symptomer (P01-29),"per 1000, standardisert",:
Seljord,2022,menn,0-14 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2022,menn,15-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",:
Seljord,2022,menn,15-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",:
Seljord,2022,menn,15-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2022,menn,25-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",117.900312180815
Seljord,2022,menn,25-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",88.0573790850003
Seljord,2022,menn,25-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",46.1818989921539
Seljord,2022,menn,45-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",56.3042524434118
Seljord,2022,menn,45-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",44.2759784837305
Seljord,2022,menn,45-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",13.8261769737422
Seljord,2022,menn,75-79 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",:
Seljord,2022,menn,75-79 år,Psykiske symptomer (P01-29),"per 1000, standardisert",:
Seljord,2022,menn,75-79 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2022,kvinner,0-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",113.675185413717
Seljord,2022,kvinner,0-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",86.8350220815091
Seljord,2022,kvinner,0-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",36.8573152580395
Seljord,2022,kvinner,0-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",118.28415761942
Seljord,2022,kvinner,0-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",87.7391011051601
Seljord,2022,kvinner,0-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",43.1903084219261
Seljord,2022,kvinner,0-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",65.2485070046681
Seljord,2022,kvinner,0-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",54.914425105348
Seljord,2022,kvinner,0-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",15.7147690655251
Seljord,2022,kvinner,0-14 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",:
Seljord,2022,kvinner,0-14 år,Psykiske symptomer (P01-29),"per 1000, standardisert",:
Seljord,2022,kvinner,0-14 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2022,kvinner,15-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",:
Seljord,2022,kvinner,15-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",:
Seljord,2022,kvinner,15-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2022,kvinner,25-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",175.218753755868
Seljord,2022,kvinner,25-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",120.979134062911
Seljord,2022,kvinner,25-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",74.655861927451
Seljord,2022,kvinner,45-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",110.58388005223
Seljord,2022,kvinner,45-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",88.4860565895631
Seljord,2022,kvinner,45-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",29.0545122814333
Seljord,2022,kvinner,75-79 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",:
Seljord,2022,kvinner,75-79 år,Psykiske symptomer (P01-29),"per 1000, standardisert",:
Seljord,2022,kvinner,75-79 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2023,kjønn samlet,0-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",95.6357100516812
Seljord,2023,kjønn samlet,0-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",76.4517518662677
Seljord,2023,kjønn samlet,0-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",28.027604893285
Seljord,2023,kjønn samlet,0-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",95.0991900170032
Seljord,2023,kjønn samlet,0-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",71.108148452802
Seljord,2023,kjønn samlet,0-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",31.7190090439803
Seljord,2023,kjønn samlet,0-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",59.1428302271187
Seljord,2023,kjønn samlet,0-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",50.7406073946783
Seljord,2023,kjønn samlet,0-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",11.0381533214962
Seljord,2023,kjønn samlet,0-14 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",28.9254094126329
Seljord,2023,kjønn samlet,0-14 år,Psykiske symptomer (P01-29),"per 1000, standardisert",27.3366790979539
Seljord,2023,kjønn samlet,0-14 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2023,kjønn samlet,15-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",99.447621448748
Seljord,2023,kjønn samlet,15-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",81.7136967110003
Seljord,2023,kjønn samlet,15-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2023,kjønn samlet,25-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",134.316977888137
Seljord,2023,kjønn samlet,25-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",90.9569858289865
Seljord,2023,kjønn samlet,25-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",56.7287580446184
Seljord,2023,kjønn samlet,45-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",97.4634787616209
Seljord,2023,kjønn samlet,45-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",84.6795408361116
Seljord,2023,kjønn samlet,45-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",23.0363872302975
Seljord,2023,kjønn samlet,75-79 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",:
Seljord,2023,kjønn samlet,75-79 år,Psykiske symptomer (P01-29),"per 1000, standardisert",:
Seljord,2023,kjønn samlet,75-79 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2023,menn,0-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",69.1296722779728
Seljord,2023,menn,0-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",55.6274950488518
Seljord,2023,menn,0-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",18.2690369932085
Seljord,2023,menn,0-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",68.6664479129443
Seljord,2023,menn,0-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",51.8197743334919
Seljord,2023,menn,0-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",20.038911158715
Seljord,2023,menn,0-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",40.9052373959018
Seljord,2023,menn,0-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",38.7335776026493
Seljord,2023,menn,0-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2023,menn,0-14 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",:
Seljord,2023,menn,0-14 år,Psykiske symptomer (P01-29),"per 1000, standardisert",:
Seljord,2023,menn,0-14 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2023,menn,15-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",68.6230478145453
Seljord,2023,menn,15-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",62.6408577555912
Seljord,2023,menn,15-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2023,menn,25-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",101.277976191083
Seljord,2023,menn,25-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",65.1093625279266
Seljord,2023,menn,25-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2023,menn,45-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",70.0716159952803
Seljord,2023,menn,45-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",61.4200495635749
Seljord,2023,menn,45-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",15.5548076096994
Seljord,2023,menn,75-79 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",:
Seljord,2023,menn,75-79 år,Psykiske symptomer (P01-29),"per 1000, standardisert",:
Seljord,2023,menn,75-79 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2023,kvinner,0-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",123.003791040798
Seljord,2023,kvinner,0-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",97.9924771671332
Seljord,2023,kvinner,0-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",38.0593535657433
Seljord,2023,kvinner,0-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",123.011218042053
Seljord,2023,kvinner,0-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",91.4361012776908
Seljord,2023,kvinner,0-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",44.0787599879254
Seljord,2023,kvinner,0-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",78.3278193823501
Seljord,2023,kvinner,0-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",63.3725554877093
Seljord,2023,kvinner,0-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2023,kvinner,0-14 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",:
Seljord,2023,kvinner,0-14 år,Psykiske symptomer (P01-29),"per 1000, standardisert",:
Seljord,2023,kvinner,0-14 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2023,kvinner,15-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",132.004215180577
Seljord,2023,kvinner,15-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",101.931490798549
Seljord,2023,kvinner,15-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2023,kvinner,25-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",168.787546810892
Seljord,2023,kvinner,25-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",117.922018364555
Seljord,2023,kvinner,25-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2023,kvinner,45-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",125.141310371598
Seljord,2023,kvinner,45-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",108.228199995647
Seljord,2023,kvinner,45-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",30.5445182712258
Seljord,2023,kvinner,75-79 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",:
Seljord,2023,kvinner,75-79 år,Psykiske symptomer (P01-29),"per 1000, standardisert",:
Seljord,2023,kvinner,75-79 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2024,kjønn samlet,0-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",104.433649143514
Seljord,2024,kjønn samlet,0-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",81.8316080182233
Seljord,2024,kjønn samlet,0-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",34.5925347023651
Seljord,2024,kjønn samlet,0-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",106.891162859239
Seljord,2024,kjønn samlet,0-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",78.1233120790554
Seljord,2024,kjønn samlet,0-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",37.1008667107876
Seljord,2024,kjønn samlet,0-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",68.1455041490318
Seljord,2024,kjønn samlet,0-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",56.1952898303493
Seljord,2024,kjønn samlet,0-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",18.1352356046513
Seljord,2024,kjønn samlet,0-14 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",31.0872644299559
Seljord,2024,kjønn samlet,0-14 år,Psykiske symptomer (P01-29),"per 1000, standardisert",25.1940008493989
Seljord,2024,kjønn samlet,0-14 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2024,kjønn samlet,15-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",117.331435946494
Seljord,2024,kjønn samlet,15-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",97.2493481418896
Seljord,2024,kjønn samlet,15-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2024,kjønn samlet,25-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",148.703544626089
Seljord,2024,kjønn samlet,25-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",99.3414294679535
Seljord,2024,kjønn samlet,25-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",59.2554648573942
Seljord,2024,kjønn samlet,45-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",102.819344633403
Seljord,2024,kjønn samlet,45-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",88.2985942242222
Seljord,2024,kjønn samlet,45-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",30.7975192198282
Seljord,2024,kjønn samlet,75-79 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",:
Seljord,2024,kjønn samlet,75-79 år,Psykiske symptomer (P01-29),"per 1000, standardisert",:
Seljord,2024,kjønn samlet,75-79 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2024,menn,0-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",68.2814459087689
Seljord,2024,menn,0-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",52.4776015970631
Seljord,2024,menn,0-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",23.7888171777993
Seljord,2024,menn,0-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",82.5555830973515
Seljord,2024,menn,0-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",60.099515601995
Seljord,2024,menn,0-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",29.9115357588379
Seljord,2024,menn,0-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",48.6154014879422
Seljord,2024,menn,0-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",36.6953746415216
Seljord,2024,menn,0-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2024,menn,0-14 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",:
Seljord,2024,menn,0-14 år,Psykiske symptomer (P01-29),"per 1000, standardisert",:
Seljord,2024,menn,0-14 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2024,menn,15-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",68.3763751978142
Seljord,2024,menn,15-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",56.9314602895076
Seljord,2024,menn,15-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2024,menn,25-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",121.9376527507
Seljord,2024,menn,25-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",86.2711694132425
Seljord,2024,menn,25-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",48.5264395096909
Seljord,2024,menn,45-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",51.4542710690298
Seljord,2024,menn,45-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",44.5256724175783
Seljord,2024,menn,45-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",15.6050015867299
Seljord,2024,menn,75-79 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",:
Seljord,2024,menn,75-79 år,Psykiske symptomer (P01-29),"per 1000, standardisert",:
Seljord,2024,menn,75-79 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2024,kvinner,0-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",141.533278918391
Seljord,2024,kvinner,0-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",112.007731055409
Seljord,2024,kvinner,0-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",45.6574271050528
Seljord,2024,kvinner,0-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",132.438869337216
Seljord,2024,kvinner,0-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",97.050595087655
Seljord,2024,kvinner,0-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",44.6468059351083
Seljord,2024,kvinner,0-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",88.0524629064298
Seljord,2024,kvinner,0-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",76.0887101645072
Seljord,2024,kvinner,0-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",21.9136233970359
Seljord,2024,kvinner,0-14 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",:
Seljord,2024,kvinner,0-14 år,Psykiske symptomer (P01-29),"per 1000, standardisert",:
Seljord,2024,kvinner,0-14 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2024,kvinner,15-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",168.131668155461
Seljord,2024,kvinner,15-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",139.256942147092
Seljord,2024,kvinner,15-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Seljord,2024,kvinner,25-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",176.706414048574
Seljord,2024,kvinner,25-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",113.048913003989
Seljord,2024,kvinner,25-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",70.4681401954531
Seljord,2024,kvinner,45-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",154.202664689255
Seljord,2024,kvinner,45-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",132.153469970563
Seljord,2024,kvinner,45-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",45.9227769278194
Seljord,2024,kvinner,75-79 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",:
Seljord,2024,kvinner,75-79 år,Psykiske symptomer (P01-29),"per 1000, standardisert",:
Seljord,2024,kvinner,75-79 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Hjartdal,2017,kjønn samlet,0-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",102.811395720154
Hjartdal,2017,kjønn samlet,0-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",63.916783636235
Hjartdal,2017,kjønn samlet,0-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",49.8276793846098
Hjartdal,2017,kjønn samlet,0-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",82.6833812680778
Hjartdal,2017,kjønn samlet,0-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",44.3360938602851
Hjartdal,2017,kjønn samlet,0-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",44.075388713983
Hjartdal,2017,kjønn samlet,0-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",51.2355482176001
Hjartdal,2017,kjønn samlet,0-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",31.970722391384
Hjartdal,2017,kjønn samlet,0-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",23.4014140804169
Hjartdal,2017,kjønn samlet,0-14 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",:
Hjartdal,2017,kjønn samlet,0-14 år,Psykiske symptomer (P01-29),"per 1000, standardisert",:
Hjartdal,2017,kjønn samlet,0-14 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Hjartdal,2017,kjønn samlet,15-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",92.715337385592
Hjartdal,2017,kjønn samlet,15-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",:
Hjartdal,2017,kjønn samlet,15-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Hjartdal,2017,kjønn samlet,25-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",118.438974868069
Hjartdal,2017,kjønn samlet,25-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",55.8527251441717
Hjartdal,2017,kjønn samlet,25-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",69.4121912492468
Hjartdal,2017,kjønn samlet,45-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",127.063601702808
Hjartdal,2017,kjønn samlet,45-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",87.9220457997772
Hjartdal,2017,kjønn samlet,45-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",55.0672324491073
Hjartdal,2017,kjønn samlet,75-79 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",105.305256721701
Hjartdal,2017,kjønn samlet,75-79 år,Psykiske symptomer (P01-29),"per 1000, standardisert",:
Hjartdal,2017,kjønn samlet,75-79 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Hjartdal,2017,menn,0-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",97.3745511599776
Hjartdal,2017,menn,0-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",49.5677075916883
Hjartdal,2017,menn,0-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",57.5503313687572
Hjartdal,2017,menn,0-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",82.6906143751183
Hjartdal,2017,menn,0-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",35.9941335919266
Hjartdal,2017,menn,0-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",52.6055951829768
Hjartdal,2017,menn,0-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",68.6766794033075
Hjartdal,2017,menn,0-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",36.5548115672501
Hjartdal,2017,menn,0-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Hjartdal,2017,menn,0-14 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",:
Hjartdal,2017,menn,0-14 år,Psykiske symptomer (P01-29),"per 1000, standardisert",:
Hjartdal,2017,menn,0-14 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Hjartdal,2017,menn,15-24 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",:
Hjartdal,2017,menn,15-24 år,Psykiske symptomer (P01-29),"per 1000, standardisert",:
Hjartdal,2017,menn,15-24 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Hjartdal,2017,menn,25-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",95.461576995729
Hjartdal,2017,menn,25-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",31.7883212014366
Hjartdal,2017,menn,25-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Hjartdal,2017,menn,45-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",113.256543408428
Hjartdal,2017,menn,45-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",65.0754442205893
Hjartdal,2017,menn,45-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",59.9145849159362
Hjartdal,2017,menn,75-79 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",:
Hjartdal,2017,menn,75-79 år,Psykiske symptomer (P01-29),"per 1000, standardisert",:
Hjartdal,2017,menn,75-79 år,Psykiske lidelser (P70-99),"per 1000, standardisert",:
Hjartdal,2017,kvinner,0-74 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",107.81084785877
Hjartdal,2017,kvinner,0-74 år,Psykiske symptomer (P01-29),"per 1000, standardisert",78.9484789422591
Hjartdal,2017,kvinner,0-74 år,Psykiske lidelser (P70-99),"per 1000, standardisert",41.3969234028753
Hjartdal,2017,kvinner,0-44 år,Psykiske symptomer og lidelser (P01-29 og P70-99),"per 1000, standardisert",83.2625250334945
Hjartdal,2017,kvinner,0-44 år,Psykiske symptomer (P01-29),"per 1000, standardisert",53.1064012491961
Hjartdal,2017,kvinner,0-44 år,Psykiske lidelser (P70-99),"per 1000, standardisert",35.8918916942849
