Geografi,År,Kjønn,Alder,Sykdomsgruppe,Måltall,value
Seljord,2023,kjønn samlet,0-44 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",44.2274662489909
Seljord,2023,kjønn samlet,45-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",381.473750237683
Seljord,2023,kjønn samlet,45-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",332.407411243765
Seljord,2023,kjønn samlet,45-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",118.025875978583
Seljord,2023,kjønn samlet,75-79 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",384.656731740538
Seljord,2023,kjønn samlet,75-79 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",323.039448261431
Seljord,2023,kjønn samlet,75-79 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",122.940663724452
Seljord,2023,menn,0-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",258.634317138041
Seljord,2023,menn,0-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",233.206246041937
Seljord,2023,menn,0-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",58.8732208826011
Seljord,2023,menn,0-44 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",219.19136392431
Seljord,2023,menn,0-44 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",204.377107199401
Seljord,2023,menn,0-44 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",35.01660160503
Seljord,2023,menn,45-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",324.766751589223
Seljord,2023,menn,45-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",281.671484374355
Seljord,2023,menn,45-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",95.5569694012293
Seljord,2023,menn,75-79 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",377.722240184927
Seljord,2023,menn,75-79 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",333.271488686675
Seljord,2023,menn,75-79 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",:
Seljord,2023,kvinner,0-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",325.105672712354
Seljord,2023,kvinner,0-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",288.854464041361
Seljord,2023,kvinner,0-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",87.4948615702692
Seljord,2023,kvinner,0-44 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",251.825556207109
Seljord,2023,kvinner,0-44 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",225.763756323084
Seljord,2023,kvinner,0-44 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",53.9446842735485
Seljord,2023,kvinner,45-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",439.024852083423
Seljord,2023,kvinner,45-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",384.003221980557
Seljord,2023,kvinner,45-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",140.76305327268
Seljord,2023,kvinner,75-79 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",387.796146058316
Seljord,2023,kvinner,75-79 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",310.028242365805
Seljord,2023,kvinner,75-79 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",166.162494756542
Seljord,2024,kjønn samlet,0-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",292.226956216468
Seljord,2024,kjønn samlet,0-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",266.334236431253
Seljord,2024,kjønn samlet,0-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",68.8199747047118
Seljord,2024,kjønn samlet,0-44 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",242.415464511691
Seljord,2024,kjønn samlet,0-44 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",231.003023183744
Seljord,2024,kjønn samlet,0-44 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",39.1206730177194
Seljord,2024,kjønn samlet,45-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",374.906511103874
Seljord,2024,kjønn samlet,45-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",326.488647230523
Seljord,2024,kjønn samlet,45-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",114.122691838382
Seljord,2024,kjønn samlet,75-79 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",379.329027370826
Seljord,2024,kjønn samlet,75-79 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",322.558230113472
Seljord,2024,kjønn samlet,75-79 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",147.320522179778
Seljord,2024,menn,0-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",256.565246286828
Seljord,2024,menn,0-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",234.781034634899
Seljord,2024,menn,0-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",55.2780952894699
Seljord,2024,menn,0-44 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",223.631387526873
Seljord,2024,menn,0-44 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",211.713344112767
Seljord,2024,menn,0-44 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",37.5739190571181
Seljord,2024,menn,45-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",314.612279224849
Seljord,2024,menn,45-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",276.301043634083
Seljord,2024,menn,45-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",84.2665671481021
Seljord,2024,menn,75-79 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",402.358677338636
Seljord,2024,menn,75-79 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",354.961283154758
Seljord,2024,menn,75-79 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",:
Seljord,2024,kvinner,0-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",329.035469587291
Seljord,2024,kvinner,0-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",299.025216140021
Seljord,2024,kvinner,0-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",82.6623061976915
Seljord,2024,kvinner,0-44 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",262.139381414493
Seljord,2024,kvinner,0-44 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",251.271459871913
Seljord,2024,kvinner,0-44 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",40.7539592148959
Seljord,2024,kvinner,45-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",435.927374648613
Seljord,2024,kvinner,45-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",377.492043397896
Seljord,2024,kvinner,45-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",144.068231399814
Seljord,2024,kvinner,75-79 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",358.736309510201
Seljord,2024,kvinner,75-79 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",293.265905362606
Seljord,2024,kvinner,75-79 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",130.696022672684
Hjartdal,2017,kjønn samlet,0-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",264.08823256782
Hjartdal,2017,kjønn samlet,0-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",193.60135968876
Hjartdal,2017,kjønn samlet,0-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",118.154499084561
Hjartdal,2017,kjønn samlet,0-44 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",212.041996007836
Hjartdal,2017,kjønn samlet,0-44 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",164.530484565685
Hjartdal,2017,kjønn samlet,0-44 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",83.0674858932123
Hjartdal,2017,kjønn samlet,45-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",347.303779783461
Hjartdal,2017,kjønn samlet,45-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",241.616200161116
Hjartdal,2017,kjønn samlet,45-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",178.74943551996
Hjartdal,2017,kjønn samlet,75-79 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",335.234531792687
Hjartdal,2017,kjønn samlet,75-79 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",183.38077053237
Hjartdal,2017,kjønn samlet,75-79 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",210.109076707093
Hjartdal,2017,menn,0-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",246.74660549041
Hjartdal,2017,menn,0-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",175.629384413876
Hjartdal,2017,menn,0-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",103.03109260368
Hjartdal,2017,menn,0-44 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",212.760217551303
Hjartdal,2017,menn,0-44 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",148.554338522385
Hjartdal,2017,menn,0-44 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",88.9882790561544
Hjartdal,2017,menn,45-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",308.105878042981
Hjartdal,2017,menn,45-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",218.792628686484
Hjartdal,2017,menn,45-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",139.839062050941
Hjartdal,2017,menn,75-79 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",240.111423059488
Hjartdal,2017,menn,75-79 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",:
Hjartdal,2017,menn,75-79 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",:
Hjartdal,2017,kvinner,0-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",281.502431502291
Hjartdal,2017,kvinner,0-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",212.081408426354
Hjartdal,2017,kvinner,0-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",133.978501103389
Hjartdal,2017,kvinner,0-44 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",212.092410705971
Hjartdal,2017,kvinner,0-44 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",181.143815634212
Hjartdal,2017,kvinner,0-44 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",77.4269528418241
Hjartdal,2017,kvinner,45-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",386.703337173645
Hjartdal,2017,kvinner,45-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",263.092531379804
Hjartdal,2017,kvinner,45-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",220.776448638524
Hjartdal,2017,kvinner,75-79 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",410.032952661404
Hjartdal,2017,kvinner,75-79 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",:
Hjartdal,2017,kvinner,75-79 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",:
Hjartdal,2018,kjønn samlet,0-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",280.401367489938
Hjartdal,2018,kjønn samlet,0-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",209.337906233023
Hjartdal,2018,kjønn samlet,0-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",118.480598800002
Hjartdal,2018,kjønn samlet,0-44 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",231.936557572054
Hjartdal,2018,kjønn samlet,0-44 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",186.865006152614
Hjartdal,2018,kjønn samlet,0-44 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",77.4728209391831
Hjartdal,2018,kjønn samlet,45-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",361.730643706697
Hjartdal,2018,kjønn samlet,45-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",251.817230276685
Hjartdal,2018,kjønn samlet,45-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",185.8989427719
Hjartdal,2018,kjønn samlet,75-79 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",388.410475482539
Hjartdal,2018,kjønn samlet,75-79 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",230.611477813674
Hjartdal,2018,kjønn samlet,75-79 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",184.571660121193
Hjartdal,2018,menn,0-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",251.528060706483
Hjartdal,2018,menn,0-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",184.019926162689
Hjartdal,2018,menn,0-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",100.941717234399
Hjartdal,2018,menn,0-44 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",207.209022657732
Hjartdal,2018,menn,0-44 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",169.391022158957
Hjartdal,2018,menn,0-44 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",56.2575977043853
Hjartdal,2018,menn,45-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",324.056825281247
Hjartdal,2018,menn,45-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",215.663980448934
Hjartdal,2018,menn,45-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",166.92615977123
Hjartdal,2018,menn,75-79 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",185.303455797224
Hjartdal,2018,menn,75-79 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",185.151087245436
Hjartdal,2018,menn,75-79 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",:
Hjartdal,2018,kvinner,0-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",310.522578532839
Hjartdal,2018,kvinner,0-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",235.846760012162
Hjartdal,2018,kvinner,0-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",137.067370550708
Hjartdal,2018,kvinner,0-44 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",257.530857913344
Hjartdal,2018,kvinner,0-44 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",205.101677544815
Hjartdal,2018,kvinner,0-44 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",99.1859708656773
Hjartdal,2018,kvinner,45-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",398.98462617752
Hjartdal,2018,kvinner,45-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",289.065171334004
Hjartdal,2018,kvinner,45-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",203.859393957038
Hjartdal,2018,kvinner,75-79 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",537.305734362987
Hjartdal,2018,kvinner,75-79 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",268.573032790052
Hjartdal,2018,kvinner,75-79 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",:
Hjartdal,2019,kjønn samlet,0-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",264.457329573418
Hjartdal,2019,kjønn samlet,0-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",202.89793593367
Hjartdal,2019,kjønn samlet,0-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",101.110369644969
Hjartdal,2019,kjønn samlet,0-44 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",219.62999012875
Hjartdal,2019,kjønn samlet,0-44 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",192.658953771306
Hjartdal,2019,kjønn samlet,0-44 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",51.5866301795162
Hjartdal,2019,kjønn samlet,45-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",340.444779764295
Hjartdal,2019,kjønn samlet,45-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",231.931624403625
Hjartdal,2019,kjønn samlet,45-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",173.489211953283
Hjartdal,2019,kjønn samlet,75-79 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",306.263496244843
Hjartdal,2019,kjønn samlet,75-79 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",209.000431910655
Hjartdal,2019,kjønn samlet,75-79 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",152.728632145331
Hjartdal,2019,menn,0-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",234.990120612833
Hjartdal,2019,menn,0-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",169.418219485425
Hjartdal,2019,menn,0-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",92.7692137647908
Hjartdal,2019,menn,0-44 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",199.706973678976
Hjartdal,2019,menn,0-44 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",175.910202558135
Hjartdal,2019,menn,0-44 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",44.6461542136518
Hjartdal,2019,menn,45-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",296.653958139791
Hjartdal,2019,menn,45-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",178.521342528432
Hjartdal,2019,menn,45-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",160.092508264472
Hjartdal,2019,menn,75-79 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",298.499533192384
Hjartdal,2019,menn,75-79 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",179.201440906582
Hjartdal,2019,menn,75-79 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",:
Hjartdal,2019,kvinner,0-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",295.341056112547
Hjartdal,2019,kvinner,0-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",238.472210195375
Hjartdal,2019,kvinner,0-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",109.441293579095
Hjartdal,2019,kvinner,0-44 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",240.453105153601
Hjartdal,2019,kvinner,0-44 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",210.22551277606
Hjartdal,2019,kvinner,0-44 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",58.844570621871
Hjartdal,2019,kvinner,45-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",385.454971058586
Hjartdal,2019,kvinner,45-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",289.836161989392
Hjartdal,2019,kvinner,45-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",185.336099133591
Hjartdal,2019,kvinner,75-79 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",315.243732715082
Hjartdal,2019,kvinner,75-79 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",236.537325265933
Hjartdal,2019,kvinner,75-79 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",131.368528626447
Hjartdal,2020,kjønn samlet,0-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",260.829450453854
Hjartdal,2020,kjønn samlet,0-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",208.518357741403
Hjartdal,2020,kjønn samlet,0-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",107.775082796207
Hjartdal,2020,kjønn samlet,0-44 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",201.365295350712
Hjartdal,2020,kjønn samlet,0-44 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",175.715836772452
Hjartdal,2020,kjønn samlet,0-44 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",56.4991517468705
Hjartdal,2020,kjønn samlet,45-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",352.030285846332
Hjartdal,2020,kjønn samlet,45-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",262.408993393314
Hjartdal,2020,kjønn samlet,45-74 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",183.325578367223
Hjartdal,2020,kjønn samlet,75-79 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",355.504541597614
Hjartdal,2020,kjønn samlet,75-79 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",286.806483507098
Hjartdal,2020,kjønn samlet,75-79 år,Muskel- og skjelettsykdomsdiagnoser (ekskl. brudd og skader (L70-71 og L82-99)),"per 1000, standardisert",151.708037409695
Hjartdal,2020,menn,0-74 år,"Muskel og skjelett (ekskl. brudd og skader (L01-L29, L70-71 og L82-99))*","per 1000, standardisert",239.620068029384
Hjartdal,2020,menn,0-74 år,Muskel- og skjelettplager (L01-29),"per 1000, standardisert",193.974119382863
