route_id,trip_id,service_id,trip_headsign,direction_id,shape_id,boarding_type
TEL:Line:8045,TEL:ServiceJourney:43993,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Herøya via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_1,0
TEL:Line:8045,TEL:ServiceJourney:43994,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Herøya via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_1,0
TEL:Line:8045,TEL:ServiceJourney:43995,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Herøya via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_1,0
TEL:Line:8045,TEL:ServiceJourney:43996,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Herøya via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_1,0
TEL:Line:8045,TEL:ServiceJourney:43997,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Herøya via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_1,0
TEL:Line:8045,TEL:ServiceJourney:43998,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Herøya via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_1,0
TEL:Line:8045,TEL:ServiceJourney:43999,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Herøya via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_1,0
TEL:Line:8045,TEL:ServiceJourney:44000,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Porsgrunn via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_2,0
TEL:Line:8045,TEL:ServiceJourney:44001,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Porsgrunn via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_2,0
TEL:Line:8045,TEL:ServiceJourney:44002,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Porsgrunn via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_2,0
TEL:Line:8045,TEL:ServiceJourney:44003,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Porsgrunn via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_2,0
TEL:Line:8045,TEL:ServiceJourney:44004,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Herøya via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_1,0
TEL:Line:8045,TEL:ServiceJourney:44005,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Herøya via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_1,0
TEL:Line:8045,TEL:ServiceJourney:44006,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Herøya via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_1,0
TEL:Line:8045,TEL:ServiceJourney:44007,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Herøya via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_1,0
TEL:Line:8045,TEL:ServiceJourney:44008,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Herøya via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_1,0
TEL:Line:8045,TEL:ServiceJourney:44009,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Herøya via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_1,0
TEL:Line:8045,TEL:ServiceJourney:44010,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Herøya via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_1,0
TEL:Line:8045,TEL:ServiceJourney:44011,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Herøya via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_1,0
TEL:Line:8045,TEL:ServiceJourney:44012,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Porsgrunn via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_2,0
TEL:Line:8045,TEL:ServiceJourney:44013,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Porsgrunn via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_2,0
TEL:Line:8045,TEL:ServiceJourney:44014,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Porsgrunn via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_2,0
TEL:Line:8045,TEL:ServiceJourney:44015,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Porsgrunn via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_2,0
TEL:Line:8045,TEL:ServiceJourney:44016,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Porsgrunn via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_2,0
TEL:Line:8045,TEL:ServiceJourney:44017,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Porsgrunn via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_2,0
TEL:Line:8045,TEL:ServiceJourney:44018,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Porsgrunn via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_2,0
TEL:Line:8045,TEL:ServiceJourney:44019,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Porsgrunn via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_2,0
TEL:Line:8045,TEL:ServiceJourney:44020,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Porsgrunn via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_2,0
TEL:Line:8045,TEL:ServiceJourney:44021,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Porsgrunn via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_2,0
TEL:Line:8045,TEL:ServiceJourney:44022,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Porsgrunn via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_2,0
TEL:Line:8045,TEL:ServiceJourney:44023,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Porsgrunn via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_2,0
TEL:Line:8045,TEL:ServiceJourney:44024,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Porsgrunn via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_2,0
TEL:Line:8045,TEL:ServiceJourney:44025,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Porsgrunn via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_2,0
TEL:Line:8045,TEL:ServiceJourney:44026,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Porsgrunn via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_2,0
TEL:Line:8045,TEL:ServiceJourney:44027,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Porsgrunn via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_2,0
TEL:Line:8045,TEL:ServiceJourney:44028,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Porsgrunn via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_2,0
TEL:Line:8045,TEL:ServiceJourney:44029,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Porsgrunn via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_2,0
TEL:Line:8045,TEL:ServiceJourney:44030,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Porsgrunn via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_2,0
TEL:Line:8045,TEL:ServiceJourney:44031,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Su_3,Porsgrunn via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_2,0
TEL:Line:8045,TEL:ServiceJourney:44032,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Su_3,Porsgrunn via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_2,0
TEL:Line:8045,TEL:ServiceJourney:44033,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Su_3,Porsgrunn via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_2,0
TEL:Line:8045,TEL:ServiceJourney:44034,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Su_3,Porsgrunn via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_2,0
TEL:Line:8045,TEL:ServiceJourney:44035,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Su_3,Porsgrunn via Bølehøgda- Breidablikk,0,TEL:JourneyPattern:8045_1_2,0
TEL:Line:8045,TEL:ServiceJourney:44036,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_1,0
TEL:Line:8045,TEL:ServiceJourney:44037,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_1,0
TEL:Line:8045,TEL:ServiceJourney:44038,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_1,0
TEL:Line:8045,TEL:ServiceJourney:44039,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_1,0
TEL:Line:8045,TEL:ServiceJourney:44040,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_1,0
TEL:Line:8045,TEL:ServiceJourney:44041,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_1,0
TEL:Line:8045,TEL:ServiceJourney:44042,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_1,0
TEL:Line:8045,TEL:ServiceJourney:44043,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_1,0
TEL:Line:8045,TEL:ServiceJourney:44044,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_2,0
TEL:Line:8045,TEL:ServiceJourney:44045,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_2,0
TEL:Line:8045,TEL:ServiceJourney:44046,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_2,0
TEL:Line:8045,TEL:ServiceJourney:44047,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_2,0
TEL:Line:8045,TEL:ServiceJourney:44048,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_1,0
TEL:Line:8045,TEL:ServiceJourney:44049,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_1,0
TEL:Line:8045,TEL:ServiceJourney:44050,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_1,0
TEL:Line:8045,TEL:ServiceJourney:44051,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_1,0
TEL:Line:8045,TEL:ServiceJourney:44052,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_1,0
TEL:Line:8045,TEL:ServiceJourney:44053,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_1,0
TEL:Line:8045,TEL:ServiceJourney:44054,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_1,0
TEL:Line:8045,TEL:ServiceJourney:44055,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_1,0
TEL:Line:8045,TEL:ServiceJourney:44056,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_2,0
TEL:Line:8045,TEL:ServiceJourney:44057,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_2,0
TEL:Line:8045,TEL:ServiceJourney:44058,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_2,0
TEL:Line:8045,TEL:ServiceJourney:44059,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_2,0
TEL:Line:8045,TEL:ServiceJourney:44060,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_2,0
TEL:Line:8045,TEL:ServiceJourney:44061,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_2,0
TEL:Line:8045,TEL:ServiceJourney:44062,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_2,0
TEL:Line:8045,TEL:ServiceJourney:44063,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_2,0
TEL:Line:8045,TEL:ServiceJourney:44064,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_2,0
TEL:Line:8045,TEL:ServiceJourney:44065,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_2,0
TEL:Line:8045,TEL:ServiceJourney:44066,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_2,0
TEL:Line:8045,TEL:ServiceJourney:44067,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_2,0
TEL:Line:8045,TEL:ServiceJourney:44068,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_2,0
TEL:Line:8045,TEL:ServiceJourney:44069,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_2,0
TEL:Line:8045,TEL:ServiceJourney:44070,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_2,0
TEL:Line:8045,TEL:ServiceJourney:44071,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_2,0
TEL:Line:8045,TEL:ServiceJourney:44072,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_2,0
TEL:Line:8045,TEL:ServiceJourney:44073,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Sa_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_2,0
TEL:Line:8045,TEL:ServiceJourney:44074,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Su_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_2,0
TEL:Line:8045,TEL:ServiceJourney:44075,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Su_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_2,0
TEL:Line:8045,TEL:ServiceJourney:44076,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Su_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_2,0
TEL:Line:8045,TEL:ServiceJourney:44077,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Su_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_2,0
TEL:Line:8045,TEL:ServiceJourney:44078,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-Su_3,Skien via Breidablikk-Bølehøgda,1,TEL:JourneyPattern:8045_2_2,0
TEL:Line:8301,TEL:ServiceJourney:44079,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Notodden via Hjartdal,1,TEL:JourneyPattern:8301_2_5,0
TEL:Line:8301,TEL:ServiceJourney:44080,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Notodden via Hjartdal,1,TEL:JourneyPattern:8301_2_6,0
TEL:Line:8116,TEL:ServiceJourney:44081,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Bø stasjon,0,TEL:JourneyPattern:8116_1_1,0
TEL:Line:8116,TEL:ServiceJourney:44082,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Folkestad-Nordbø,0,TEL:JourneyPattern:8116_1_3,0
TEL:Line:8116,TEL:ServiceJourney:44083,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-I-MoTuWeThFr_AddJrns,Folkestad-Nordbø,0,TEL:JourneyPattern:8116_1_2,0
TEL:Line:8116,TEL:ServiceJourney:44084,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Folkestad-Nordbø,0,TEL:JourneyPattern:8116_1_2,0
TEL:Line:8116,TEL:ServiceJourney:44085,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Folkestad-Nordbø,0,TEL:JourneyPattern:8116_1_2,0
TEL:Line:8116,TEL:ServiceJourney:44086,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Folkestad-Nordbø,0,TEL:JourneyPattern:8116_1_2,0
TEL:Line:8116,TEL:ServiceJourney:44087,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Folkestad-Nordbø,0,TEL:JourneyPattern:8116_1_2,0
TEL:Line:8116,TEL:ServiceJourney:44088,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-I-MoTuWeThFr_AddJrns,Folkestad-Nordbø,0,TEL:JourneyPattern:8116_1_2,0
TEL:Line:8116,TEL:ServiceJourney:44089,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-I-MoTuWeThFr_AddJrns,Folkestad-Nordbø,0,TEL:JourneyPattern:8116_1_2,0
TEL:Line:8116,TEL:ServiceJourney:44090,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Folkestad-Nordbø,0,TEL:JourneyPattern:8116_1_2,0
TEL:Line:8116,TEL:ServiceJourney:44091,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Folkestad-Nordbø,0,TEL:JourneyPattern:8116_1_4,0
TEL:Line:8116,TEL:ServiceJourney:44092,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Folkestad-Nordbø,0,TEL:JourneyPattern:8116_1_2,0
TEL:Line:8116,TEL:ServiceJourney:44093,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Folkestad-Nordbø,0,TEL:JourneyPattern:8116_1_2,0
TEL:Line:8116,TEL:ServiceJourney:44094,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Folkestad-Nordbø,1,TEL:JourneyPattern:8116_2_1,0
TEL:Line:8116,TEL:ServiceJourney:44095,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-S-MoTuWeThFr_3,Folkestad-Nordbø,1,TEL:JourneyPattern:8116_2_2,0
TEL:Line:8047,TEL:ServiceJourney:44166,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Åfoss via Skien stasjon,0,TEL:JourneyPattern:8047_1_1,0
TEL:Line:8047,TEL:ServiceJourney:44167,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Åfoss via Skien stasjon,0,TEL:JourneyPattern:8047_1_1,0
TEL:Line:8047,TEL:ServiceJourney:44168,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Åfoss via Skien stasjon,0,TEL:JourneyPattern:8047_1_1,0
TEL:Line:8047,TEL:ServiceJourney:44169,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Skien Landmannstorget,0,TEL:JourneyPattern:8047_1_2,0
TEL:Line:8047,TEL:ServiceJourney:44170,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Åfoss,0,TEL:JourneyPattern:8047_1_3,0
TEL:Line:8047,TEL:ServiceJourney:44171,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Åfoss,0,TEL:JourneyPattern:8047_1_3,0
TEL:Line:8047,TEL:ServiceJourney:44172,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Åfoss via Skien stasjon,0,TEL:JourneyPattern:8047_1_1,0
TEL:Line:8047,TEL:ServiceJourney:44173,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Åfoss via Skien stasjon,0,TEL:JourneyPattern:8047_1_1,0
TEL:Line:8047,TEL:ServiceJourney:44174,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Åfoss via Skien stasjon,0,TEL:JourneyPattern:8047_1_1,0
TEL:Line:8047,TEL:ServiceJourney:44175,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Åfoss via Skien stasjon,0,TEL:JourneyPattern:8047_1_1,0
TEL:Line:8047,TEL:ServiceJourney:44176,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Åfoss via Skien stasjon,0,TEL:JourneyPattern:8047_1_1,0
TEL:Line:8047,TEL:ServiceJourney:44177,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Åfoss via Skien stasjon,0,TEL:JourneyPattern:8047_1_1,0
TEL:Line:8047,TEL:ServiceJourney:44178,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Åfoss,0,TEL:JourneyPattern:8047_1_3,0
TEL:Line:8047,TEL:ServiceJourney:44179,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Åfoss via Skien stasjon,0,TEL:JourneyPattern:8047_1_1,0
TEL:Line:8047,TEL:ServiceJourney:44180,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Åfoss via Skien stasjon,0,TEL:JourneyPattern:8047_1_1,0
TEL:Line:8047,TEL:ServiceJourney:44181,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Åfoss via Skien stasjon,0,TEL:JourneyPattern:8047_1_1,0
TEL:Line:8047,TEL:ServiceJourney:44182,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Åfoss via Skien stasjon,0,TEL:JourneyPattern:8047_1_1,0
TEL:Line:8047,TEL:ServiceJourney:44183,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Åfoss via Skien stasjon,0,TEL:JourneyPattern:8047_1_1,0
TEL:Line:8047,TEL:ServiceJourney:44184,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Åfoss via Skien stasjon,0,TEL:JourneyPattern:8047_1_1,0
TEL:Line:8047,TEL:ServiceJourney:44185,TEL:DayType:Cal2025092952147-Sep_Mon_29-Mar_Sun_29-MoTuWeThFr_3,Åfoss via Skien stasjon,0,TEL:JourneyPattern:8047_1_1,0
