Kommunenummer,Kommune,Kjønn,År,Innvandringsgrunn,Enhet,Antall
0819,Nome,Alle,2011,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.5
0831,Fyresdal,Alle,2011,Utdanning (inkl. au pair) eller andre grunner,Prosent,6.4
0833,Tokke,Alle,2011,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.7
0834,Vinje,Alle,2011,Utdanning (inkl. au pair) eller andre grunner,Prosent,5.3
0822,Sauherad (t.o.m. 2019),Kvinner,2012,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.4
0826,Tinn,Kvinner,2012,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.3
0830,Nissedal,Kvinner,2012,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.0
0807,Notodden,Alle,2010,Utdanning (inkl. au pair) eller andre grunner,Prosent,3.8
0827,Hjartdal,Alle,2010,Utdanning (inkl. au pair) eller andre grunner,Prosent,8.3
0807,Notodden,Alle,2012,Utdanning (inkl. au pair) eller andre grunner,Prosent,4.8
0827,Hjartdal,Alle,2012,Utdanning (inkl. au pair) eller andre grunner,Prosent,7.0
0811,Siljan,Kvinner,2011,Utdanning (inkl. au pair) eller andre grunner,Prosent,3.1
0814,Bamble,Kvinner,2011,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.2
0819,Nome,Kvinner,2011,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.5
0821,Bø (Telemark)  (t.o.m. 2019),Kvinner,2011,Utdanning (inkl. au pair) eller andre grunner,Prosent,6.6
0828,Seljord,Kvinner,2011,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.5
0829,Kviteseid,Kvinner,2011,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.9
0833,Tokke,Kvinner,2011,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.7
0805,Porsgrunn,Menn,2012,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.9
0806,Skien,Menn,2012,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.5
0807,Notodden,Menn,2012,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.2
0821,Bø (Telemark)  (t.o.m. 2019),Menn,2012,Utdanning (inkl. au pair) eller andre grunner,Prosent,6.3
0828,Seljord,Menn,2012,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.0
0829,Kviteseid,Menn,2012,Utdanning (inkl. au pair) eller andre grunner,Prosent,3.1
0831,Fyresdal,Menn,2012,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.3
0833,Tokke,Menn,2012,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.0
0834,Vinje,Menn,2012,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.2
0807,Notodden,Menn,2011,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.4
0817,Drangedal,Menn,2011,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.3
0827,Hjartdal,Menn,2011,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.0
0805,Porsgrunn,Alle,2012,Utdanning (inkl. au pair) eller andre grunner,Prosent,5.6
0806,Skien,Alle,2012,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.8
0811,Siljan,Alle,2012,Utdanning (inkl. au pair) eller andre grunner,Prosent,6.7
0814,Bamble,Alle,2012,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.6
0819,Nome,Alle,2012,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.4
0821,Bø (Telemark)  (t.o.m. 2019),Alle,2012,Utdanning (inkl. au pair) eller andre grunner,Prosent,12.4
0828,Seljord,Alle,2012,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.0
0831,Fyresdal,Alle,2012,Utdanning (inkl. au pair) eller andre grunner,Prosent,5.5
0833,Tokke,Alle,2012,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.7
0834,Vinje,Alle,2012,Utdanning (inkl. au pair) eller andre grunner,Prosent,6.1
0805,Porsgrunn,Kvinner,2013,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.9
0806,Skien,Kvinner,2013,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.3
0822,Sauherad (t.o.m. 2019),Kvinner,2013,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.2
0826,Tinn,Kvinner,2013,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.4
0830,Nissedal,Kvinner,2013,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.0
0821,Bø (Telemark)  (t.o.m. 2019),Alle,2011,Utdanning (inkl. au pair) eller andre grunner,Prosent,13.8
0807,Notodden,Kvinner,2013,Utdanning (inkl. au pair) eller andre grunner,Prosent,3.2
0811,Siljan,Kvinner,2013,Utdanning (inkl. au pair) eller andre grunner,Prosent,4.2
0814,Bamble,Kvinner,2013,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.5
0819,Nome,Kvinner,2013,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.8
0821,Bø (Telemark)  (t.o.m. 2019),Menn,2013,Utdanning (inkl. au pair) eller andre grunner,Prosent,7.5
0828,Seljord,Menn,2013,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.0
0829,Kviteseid,Menn,2013,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.9
0831,Fyresdal,Menn,2013,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.0
0833,Tokke,Menn,2013,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.0
0834,Vinje,Menn,2013,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.1
3822,Nissedal,Kvinner,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3823,Fyresdal,Menn,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,4.0
3825,Vinje,Menn,2023,Familieinnvandrede,Personer,33.0
3823,Fyresdal,Alle,2023,Arbeidsinnvandrere,Personer,28.0
3825,Vinje,Menn,2023,Flyktninger og deres familieinnvandrede,Personer,99.0
3808,Notodden,Menn,2023,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.9
3814,Kragerø,Menn,2023,Familieinnvandrede,Personer,76.0
3817,Midt-Telemark,Alle,2023,Utdanning (inkl. au pair) eller andre grunner,Prosent,13.0
3814,Kragerø,Menn,2023,Flyktninger og deres familieinnvandrede,Personer,270.0
3807,Skien,Menn,2023,Arbeidsinnvandrere,Prosent,10.2
3817,Midt-Telemark,Menn,2023,Flyktninger og deres familieinnvandrede,Prosent,19.6
3817,Midt-Telemark,Alle,2023,Alle,Personer,1581.0
3813,Bamble,Alle,2023,Arbeidsinnvandrere,Prosent,16.5
3816,Nome,Alle,2023,Alle,Prosent,100.0
3813,Bamble,Kvinner,2023,Uoppgitt,Personer,91.0
3825,Vinje,Alle,2023,Alle,Prosent,100.0
3815,Drangedal,Alle,2023,Flyktninger og deres familieinnvandrede,Prosent,40.2
3807,Skien,Menn,2023,Familieinnvandrede,Prosent,6.9
3815,Drangedal,Alle,2023,Uoppgitt,Personer,33.0
3821,Kviteseid,Alle,2023,Utdanning (inkl. au pair) eller andre grunner,Prosent,4.3
3807,Skien,Alle,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,235.0
3814,Kragerø,Alle,2023,Alle,Prosent,100.0
3808,Notodden,Alle,2023,Alle,Prosent,100.0
3812,Siljan,Kvinner,2023,Arbeidsinnvandrere,Personer,9.0
3824,Tokke,Alle,2023,Familieinnvandrede,Personer,53.0
3821,Kviteseid,Menn,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,6.0
3823,Fyresdal,Kvinner,2023,Uoppgitt,Personer,6.0
3817,Midt-Telemark,Menn,2023,Alle,Personer,790.0
3820,Seljord,Menn,2023,Alle,Prosent,49.1
3818,Tinn,Alle,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,31.0
3824,Tokke,Menn,2023,Flyktninger og deres familieinnvandrede,Prosent,14.2
3819,Hjartdal,Menn,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3820,Seljord,Alle,2023,Flyktninger og deres familieinnvandrede,Prosent,49.7
3824,Tokke,Alle,2023,Alle,Prosent,100.0
3820,Seljord,Kvinner,2023,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.1
3825,Vinje,Menn,2023,Alle,Prosent,52.3
3814,Kragerø,Alle,2023,Flyktninger og deres familieinnvandrede,Prosent,41.7
3819,Hjartdal,Kvinner,2023,Arbeidsinnvandrere,Personer,6.0
3825,Vinje,Alle,2023,Flyktninger og deres familieinnvandrede,Prosent,43.0
3822,Nissedal,Menn,2023,Familieinnvandrede,Personer,8.0
3820,Seljord,Menn,2023,Uoppgitt,Personer,26.0
3822,Nissedal,Menn,2023,Flyktninger og deres familieinnvandrede,Personer,28.0
3825,Vinje,Kvinner,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,17.0
3818,Tinn,Kvinner,2023,Familieinnvandrede,Prosent,15.9
3822,Nissedal,Menn,2023,Alle,Prosent,53.5
3823,Fyresdal,Kvinner,2023,Flyktninger og deres familieinnvandrede,Prosent,15.3
3819,Hjartdal,Kvinner,2023,Flyktninger og deres familieinnvandrede,Personer,48.0
3822,Nissedal,Menn,2023,Flyktninger og deres familieinnvandrede,Prosent,16.3
3813,Bamble,Kvinner,2023,Familieinnvandrede,Prosent,14.0
3817,Midt-Telemark,Alle,2023,Flyktninger og deres familieinnvandrede,Prosent,37.5
3808,Notodden,Alle,2023,Arbeidsinnvandrere,Personer,334.0
3820,Seljord,Kvinner,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,7.0
3816,Nome,Alle,2023,Familieinnvandrede,Personer,219.0
3819,Hjartdal,Alle,2023,Familieinnvandrede,Personer,26.0
3814,Kragerø,Kvinner,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,23.0
3812,Siljan,Alle,2023,Flyktninger og deres familieinnvandrede,Prosent,31.7
3816,Nome,Kvinner,2023,Arbeidsinnvandrere,Personer,53.0
3825,Vinje,Kvinner,2023,Arbeidsinnvandrere,Personer,32.0
3821,Kviteseid,Menn,2023,Familieinnvandrede,Personer,22.0
3824,Tokke,Menn,2023,Familieinnvandrede,Personer,16.0
3813,Bamble,Alle,2023,Familieinnvandrede,Personer,245.0
3817,Midt-Telemark,Menn,2023,Uoppgitt,Personer,102.0
3808,Notodden,Kvinner,2023,Uoppgitt,Prosent,5.6
3824,Tokke,Menn,2023,Flyktninger og deres familieinnvandrede,Personer,35.0
3806,Porsgrunn,Kvinner,2023,Familieinnvandrede,Personer,795.0
3816,Nome,Kvinner,2023,Familieinnvandrede,Prosent,17.1
3819,Hjartdal,Kvinner,2023,Familieinnvandrede,Prosent,12.1
3822,Nissedal,Menn,2023,Alle,Personer,92.0
3812,Siljan,Kvinner,2023,Utdanning (inkl. au pair) eller andre grunner,Prosent,6.7
3822,Nissedal,Kvinner,2023,Arbeidsinnvandrere,Prosent,9.3
3813,Bamble,Kvinner,2023,Familieinnvandrede,Personer,182.0
3808,Notodden,Menn,2023,Flyktninger og deres familieinnvandrede,Personer,294.0
3825,Vinje,Menn,2023,Uoppgitt,Personer,19.0
3806,Porsgrunn,Alle,2023,Arbeidsinnvandrere,Personer,723.0
3819,Hjartdal,Kvinner,2023,Alle,Prosent,52.3
3808,Notodden,Menn,2023,Familieinnvandrede,Prosent,7.1
3814,Kragerø,Menn,2023,Uoppgitt,Personer,98.0
3812,Siljan,Kvinner,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,11.0
3823,Fyresdal,Menn,2023,Arbeidsinnvandrere,Personer,21.0
3814,Kragerø,Menn,2023,Arbeidsinnvandrere,Personer,145.0
3820,Seljord,Alle,2023,Uoppgitt,Personer,44.0
3823,Fyresdal,Alle,2023,Uoppgitt,Prosent,9.2
3821,Kviteseid,Kvinner,2023,Arbeidsinnvandrere,Prosent,9.0
3817,Midt-Telemark,Menn,2023,Familieinnvandrede,Personer,95.0
3806,Porsgrunn,Kvinner,2023,Uoppgitt,Prosent,5.6
3813,Bamble,Alle,2023,Flyktninger og deres familieinnvandrede,Personer,638.0
3820,Seljord,Menn,2023,Arbeidsinnvandrere,Personer,43.0
3825,Vinje,Kvinner,2023,Utdanning (inkl. au pair) eller andre grunner,Prosent,3.7
3817,Midt-Telemark,Menn,2023,Alle,Prosent,50.0
3824,Tokke,Menn,2023,Alle,Personer,111.0
3814,Kragerø,Kvinner,2023,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.9
3815,Drangedal,Menn,2023,Arbeidsinnvandrere,Prosent,12.3
3824,Tokke,Kvinner,2023,Arbeidsinnvandrere,Prosent,5.7
3807,Skien,Kvinner,2023,Arbeidsinnvandrere,Personer,357.0
3813,Bamble,Kvinner,2023,Flyktninger og deres familieinnvandrede,Personer,318.0
3817,Midt-Telemark,Kvinner,2023,Utdanning (inkl. au pair) eller andre grunner,Prosent,7.1
3819,Hjartdal,Kvinner,2023,Arbeidsinnvandrere,Prosent,4.0
3806,Porsgrunn,Menn,2023,Familieinnvandrede,Prosent,7.0
3815,Drangedal,Alle,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,17.0
3813,Bamble,Kvinner,2023,Alle,Prosent,52.2
3821,Kviteseid,Kvinner,2023,Familieinnvandrede,Prosent,21.6
3817,Midt-Telemark,Kvinner,2023,Uoppgitt,Personer,115.0
3815,Drangedal,Menn,2023,Flyktninger og deres familieinnvandrede,Personer,91.0
3806,Porsgrunn,Kvinner,2023,Alle,Personer,2499.0
3807,Skien,Kvinner,2023,Alle,Personer,4112.0
3820,Seljord,Menn,2023,Flyktninger og deres familieinnvandrede,Personer,74.0
3814,Kragerø,Menn,2023,Alle,Prosent,50.8
3819,Hjartdal,Menn,2023,Familieinnvandrede,Prosent,5.4
3808,Notodden,Alle,2023,Flyktninger og deres familieinnvandrede,Personer,580.0
3815,Drangedal,Kvinner,2023,Flyktninger og deres familieinnvandrede,Prosent,19.1
3820,Seljord,Kvinner,2023,Uoppgitt,Prosent,5.5
3823,Fyresdal,Menn,2023,Familieinnvandrede,Prosent,12.2
3808,Notodden,Menn,2023,Arbeidsinnvandrere,Prosent,15.9
3820,Seljord,Alle,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,7.0
3814,Kragerø,Kvinner,2023,Uoppgitt,Prosent,8.6
3822,Nissedal,Kvinner,2023,Alle,Prosent,46.5
3825,Vinje,Kvinner,2023,Uoppgitt,Prosent,4.6
3818,Tinn,Menn,2023,Arbeidsinnvandrere,Personer,94.0
3818,Tinn,Kvinner,2023,Arbeidsinnvandrere,Prosent,4.3
3813,Bamble,Alle,2023,Alle,Personer,1302.0
3825,Vinje,Alle,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,38.0
3817,Midt-Telemark,Kvinner,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,112.0
3821,Kviteseid,Menn,2023,Arbeidsinnvandrere,Prosent,18.0
3808,Notodden,Kvinner,2023,Alle,Personer,784.0
3823,Fyresdal,Alle,2023,Arbeidsinnvandrere,Prosent,21.4
3812,Siljan,Menn,2023,Arbeidsinnvandrere,Prosent,13.4
3823,Fyresdal,Kvinner,2023,Familieinnvandrede,Personer,28.0
3822,Nissedal,Alle,2023,Utdanning (inkl. au pair) eller andre grunner,Prosent,3.5
3820,Seljord,Kvinner,2023,Arbeidsinnvandrere,Personer,23.0
3819,Hjartdal,Alle,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,3.0
3807,Skien,Menn,2023,Arbeidsinnvandrere,Personer,829.0
3813,Bamble,Menn,2023,Uoppgitt,Prosent,6.2
3822,Nissedal,Alle,2023,Alle,Prosent,100.0
3812,Siljan,Alle,2023,Uoppgitt,Personer,32.0
3812,Siljan,Alle,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,11.0
3819,Hjartdal,Menn,2023,Arbeidsinnvandrere,Prosent,10.7
3807,Skien,Menn,2023,Uoppgitt,Personer,468.0
3812,Siljan,Menn,2023,Arbeidsinnvandrere,Personer,22.0
3813,Bamble,Menn,2023,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.7
3822,Nissedal,Kvinner,2023,Uoppgitt,Personer,13.0
3821,Kviteseid,Alle,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,11.0
3825,Vinje,Menn,2023,Arbeidsinnvandrere,Prosent,15.0
3808,Notodden,Menn,2023,Alle,Prosent,48.6
3821,Kviteseid,Kvinner,2023,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.0
3813,Bamble,Menn,2023,Flyktninger og deres familieinnvandrede,Prosent,24.6
3814,Kragerø,Menn,2023,Arbeidsinnvandrere,Prosent,12.1
3807,Skien,Alle,2023,Uoppgitt,Personer,912.0
3815,Drangedal,Menn,2023,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.9
3824,Tokke,Alle,2023,Utdanning (inkl. au pair) eller andre grunner,Prosent,7.3
3825,Vinje,Kvinner,2023,Familieinnvandrede,Prosent,11.1
3820,Seljord,Menn,2023,Arbeidsinnvandrere,Prosent,13.1
3816,Nome,Menn,2023,Familieinnvandrede,Personer,76.0
3815,Drangedal,Alle,2023,Alle,Prosent,100.0
3807,Skien,Menn,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,104.0
3819,Hjartdal,Menn,2023,Familieinnvandrede,Personer,8.0
3814,Kragerø,Kvinner,2023,Familieinnvandrede,Prosent,14.9
3818,Tinn,Alle,2023,Familieinnvandrede,Personer,160.0
3808,Notodden,Alle,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,50.0
3825,Vinje,Alle,2023,Arbeidsinnvandrere,Personer,101.0
3822,Nissedal,Kvinner,2023,Flyktninger og deres familieinnvandrede,Personer,24.0
3820,Seljord,Menn,2023,Familieinnvandrede,Prosent,5.5
3816,Nome,Menn,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,8.0
3817,Midt-Telemark,Alle,2023,Uoppgitt,Prosent,13.7
3821,Kviteseid,Alle,2023,Alle,Prosent,100.0
3814,Kragerø,Alle,2023,Arbeidsinnvandrere,Personer,202.0
3808,Notodden,Kvinner,2023,Flyktninger og deres familieinnvandrede,Prosent,18.8
3806,Porsgrunn,Alle,2023,Flyktninger og deres familieinnvandrede,Personer,2254.0
3820,Seljord,Alle,2023,Arbeidsinnvandrere,Personer,66.0
3818,Tinn,Menn,2023,Familieinnvandrede,Prosent,6.8
3806,Porsgrunn,Menn,2023,Arbeidsinnvandrere,Prosent,10.5
3819,Hjartdal,Alle,2023,Alle,Prosent,100.0
3824,Tokke,Menn,2023,Uoppgitt,Personer,13.0
3821,Kviteseid,Menn,2023,Uoppgitt,Personer,19.0
3812,Siljan,Kvinner,2023,Familieinnvandrede,Prosent,18.9
3808,Notodden,Alle,2023,Familieinnvandrede,Prosent,25.8
3817,Midt-Telemark,Alle,2023,Alle,Prosent,100.0
3815,Drangedal,Alle,2023,Flyktninger og deres familieinnvandrede,Personer,173.0
3825,Vinje,Menn,2023,Arbeidsinnvandrere,Personer,69.0
3806,Porsgrunn,Kvinner,2023,Flyktninger og deres familieinnvandrede,Prosent,21.8
3806,Porsgrunn,Alle,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,326.0
3816,Nome,Kvinner,2023,Arbeidsinnvandrere,Prosent,6.3
3816,Nome,Menn,2023,Arbeidsinnvandrere,Personer,99.0
3806,Porsgrunn,Alle,2023,Arbeidsinnvandrere,Prosent,14.5
3821,Kviteseid,Menn,2023,Alle,Prosent,47.8
3815,Drangedal,Menn,2023,Arbeidsinnvandrere,Personer,53.0
3812,Siljan,Menn,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
3822,Nissedal,Menn,2023,Arbeidsinnvandrere,Prosent,23.3
3824,Tokke,Kvinner,2023,Flyktninger og deres familieinnvandrede,Personer,57.0
3812,Siljan,Alle,2023,Arbeidsinnvandrere,Personer,31.0
3818,Tinn,Menn,2023,Flyktninger og deres familieinnvandrede,Personer,127.0
3822,Nissedal,Kvinner,2023,Familieinnvandrede,Prosent,14.0
3813,Bamble,Menn,2023,Familieinnvandrede,Personer,63.0
3807,Skien,Kvinner,2023,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.6
3816,Nome,Menn,2023,Familieinnvandrede,Prosent,9.1
3819,Hjartdal,Menn,2023,Alle,Prosent,47.7
3806,Porsgrunn,Alle,2023,Familieinnvandrede,Prosent,22.9
3816,Nome,Kvinner,2023,Uoppgitt,Prosent,6.3
3814,Kragerø,Alle,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,42.0
3813,Bamble,Kvinner,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,23.0
3821,Kviteseid,Kvinner,2023,Arbeidsinnvandrere,Personer,23.0
3823,Fyresdal,Alle,2023,Familieinnvandrede,Prosent,33.6
3817,Midt-Telemark,Kvinner,2023,Flyktninger og deres familieinnvandrede,Personer,283.0
3818,Tinn,Menn,2023,Uoppgitt,Personer,59.0
3814,Kragerø,Kvinner,2023,Arbeidsinnvandrere,Personer,57.0
3807,Skien,Menn,2023,Alle,Prosent,49.5
3822,Nissedal,Kvinner,2023,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.7
3808,Notodden,Alle,2023,Uoppgitt,Personer,167.0
3819,Hjartdal,Alle,2023,Flyktninger og deres familieinnvandrede,Prosent,59.7
3813,Bamble,Kvinner,2023,Arbeidsinnvandrere,Prosent,5.0
3807,Skien,Menn,2023,Flyktninger og deres familieinnvandrede,Personer,2069.0
3812,Siljan,Kvinner,2023,Uoppgitt,Prosent,9.1
3821,Kviteseid,Menn,2023,Familieinnvandrede,Prosent,8.6
3816,Nome,Alle,2023,Flyktninger og deres familieinnvandrede,Prosent,41.0
3813,Bamble,Menn,2023,Alle,Personer,623.0
3813,Bamble,Alle,2023,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.5
3817,Midt-Telemark,Alle,2023,Familieinnvandrede,Personer,279.0
3823,Fyresdal,Menn,2023,Utdanning (inkl. au pair) eller andre grunner,Prosent,3.1
3817,Midt-Telemark,Kvinner,2023,Arbeidsinnvandrere,Personer,97.0
3818,Tinn,Alle,2023,Arbeidsinnvandrere,Personer,124.0
3818,Tinn,Menn,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,9.0
3820,Seljord,Alle,2023,Alle,Prosent,100.0
3824,Tokke,Alle,2023,Flyktninger og deres familieinnvandrede,Prosent,37.2
3821,Kviteseid,Alle,2023,Flyktninger og deres familieinnvandrede,Prosent,20.8
3815,Drangedal,Alle,2023,Arbeidsinnvandrere,Personer,81.0
3821,Kviteseid,Kvinner,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,5.0
3824,Tokke,Kvinner,2023,Utdanning (inkl. au pair) eller andre grunner,Prosent,4.0
3815,Drangedal,Kvinner,2023,Familieinnvandrede,Personer,91.0
3819,Hjartdal,Kvinner,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
3807,Skien,Alle,2023,Arbeidsinnvandrere,Personer,1186.0
3823,Fyresdal,Menn,2023,Uoppgitt,Prosent,4.6
3817,Midt-Telemark,Kvinner,2023,Alle,Prosent,50.0
3818,Tinn,Alle,2023,Alle,Prosent,100.0
3823,Fyresdal,Alle,2023,Flyktninger og deres familieinnvandrede,Personer,38.0
3819,Hjartdal,Menn,2023,Flyktninger og deres familieinnvandrede,Personer,41.0
3807,Skien,Kvinner,2023,Uoppgitt,Prosent,5.5
3814,Kragerø,Menn,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,19.0
3816,Nome,Alle,2023,Arbeidsinnvandrere,Personer,152.0
3825,Vinje,Menn,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,21.0
3822,Nissedal,Alle,2023,Flyktninger og deres familieinnvandrede,Prosent,30.2
3816,Nome,Menn,2023,Flyktninger og deres familieinnvandrede,Personer,175.0
3824,Tokke,Kvinner,2023,Familieinnvandrede,Prosent,15.0
3816,Nome,Menn,2023,Alle,Prosent,47.6
3815,Drangedal,Menn,2023,Familieinnvandrede,Prosent,8.1
3812,Siljan,Menn,2023,Uoppgitt,Personer,17.0
3815,Drangedal,Kvinner,2023,Alle,Personer,233.0
3821,Kviteseid,Menn,2023,Flyktninger og deres familieinnvandrede,Personer,29.0
3815,Drangedal,Kvinner,2023,Uoppgitt,Prosent,5.3
3812,Siljan,Menn,2023,Alle,Prosent,42.7
3808,Notodden,Kvinner,2023,Familieinnvandrede,Personer,285.0
3822,Nissedal,Alle,2023,Familieinnvandrede,Personer,32.0
3807,Skien,Alle,2023,Flyktninger og deres familieinnvandrede,Prosent,50.3
3816,Nome,Kvinner,2023,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.5
3820,Seljord,Menn,2023,Utdanning (inkl. au pair) eller andre grunner,Personer,0.0
3824,Tokke,Menn,2023,Alle,Prosent,44.9
3819,Hjartdal,Kvinner,2023,Utdanning (inkl. au pair) eller andre grunner,Prosent,0.0
3822,Nissedal,Kvinner,2023,Arbeidsinnvandrere,Personer,16.0
3817,Midt-Telemark,Kvinner,2023,Arbeidsinnvandrere,Prosent,6.1
4016,Drangedal,Alle,2024,Arbeidsinnvandrere,Prosent,17.1
4024,Hjartdal,Kvinner,2024,Arbeidsinnvandrere,Prosent,2.1
4034,Tokke,Kvinner,2024,Arbeidsinnvandrere,Prosent,5.6
4005,Notodden,Menn,2024,Utdanning (inkl. au pair) eller andre grunner,Personer,15.0
4028,Kviteseid,Alle,2024,Flyktninger og deres familieinnvandrede,Personer,75.0
4018,Nome,Kvinner,2024,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.4
4005,Notodden,Kvinner,2024,Arbeidsinnvandrere,Personer,98.0
4028,Kviteseid,Kvinner,2024,Flyktninger og deres familieinnvandrede,Personer,42.0
4010,Siljan,Menn,2024,Alle,Prosent,40.4
4001,Porsgrunn,Kvinner,2024,Arbeidsinnvandrere,Personer,214.0
4014,Kragerø,Menn,2024,Arbeidsinnvandrere,Personer,146.0
4018,Nome,Kvinner,2024,Alle,Personer,493.0
4003,Skien,Menn,2024,Uoppgitt,Personer,489.0
4018,Nome,Alle,2024,Flyktninger og deres familieinnvandrede,Personer,402.0
4018,Nome,Menn,2024,Familieinnvandrede,Personer,71.0
4001,Porsgrunn,Kvinner,2024,Uoppgitt,Prosent,5.5
4028,Kviteseid,Alle,2024,Familieinnvandrede,Prosent,28.6
4030,Nissedal,Kvinner,2024,Arbeidsinnvandrere,Prosent,8.4
4018,Nome,Kvinner,2024,Familieinnvandrede,Prosent,16.9
4003,Skien,Menn,2024,Uoppgitt,Prosent,5.6
4012,Bamble,Kvinner,2024,Flyktninger og deres familieinnvandrede,Personer,361.0
4003,Skien,Kvinner,2024,Arbeidsinnvandrere,Prosent,4.3
4012,Bamble,Alle,2024,Familieinnvandrede,Prosent,18.2
4018,Nome,Alle,2024,Uoppgitt,Prosent,10.0
4020,Midt-Telemark,Kvinner,2024,Arbeidsinnvandrere,Prosent,5.6
4028,Kviteseid,Alle,2024,Uoppgitt,Prosent,14.5
4034,Tokke,Kvinner,2024,Familieinnvandrede,Personer,39.0
4024,Hjartdal,Kvinner,2024,Familieinnvandrede,Personer,20.0
4028,Kviteseid,Menn,2024,Arbeidsinnvandrere,Prosent,16.9
0828,Seljord,Alle,2011,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.5
0829,Kviteseid,Alle,2011,Utdanning (inkl. au pair) eller andre grunner,Prosent,4.4
0829,Kviteseid,Kvinner,2013,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.7
0811,Siljan,Kvinner,2012,Utdanning (inkl. au pair) eller andre grunner,Prosent,4.4
0814,Bamble,Kvinner,2012,Utdanning (inkl. au pair) eller andre grunner,Prosent,1.2
0819,Nome,Kvinner,2012,Utdanning (inkl. au pair) eller andre grunner,Prosent,2.4
